n,step_ratio,pattern,family,method_label,threshold_mode,threshold_range,gain_scheme,feedback_noise_alpha,feedback_bias_alpha,R,R_abs,R2,R2_norm,R2_max_norm,avg_switch_noidle,R_comparator,R_abs_comparator,comparator,log_R_ratio,log_R_abs_ratio
4,1.5,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.0,0.0,1.74313225,212.40078988,3.71851683,1.85925843,3.70864991,119.46056,1.70496999,214.32383594,CT,0.02213612918025446,-0.009013115072545097
4,1.5,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.0,0.05,1.68169499,207.12350424,3.61505761,1.80752885,3.65346094,129.2758,1.70456729,213.91038376,CT,-0.01350908225546703,-0.03224190564986852
4,1.5,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.0,0.1,1.60306545,199.52094311,3.52631718,1.76315861,3.73577024,142.51242,1.7114958999999998,213.50607598,CT,-0.06545008093755303,-0.06774608237134687
4,1.5,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.0,0.2,1.56968535,191.96158401,3.55698539,1.77849274,4.01436179,160.90258,1.74010155,212.75016188,CT,-0.10306828833049797,-0.10282325961905964
4,1.5,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.05,0.0,1.74276939,212.19175558,3.71964009,1.85982002,3.72915659,120.6482,1.70722496,214.08966351,CT,0.020606229526704035,-0.008904542330744253
4,1.5,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.05,0.05,1.68083585,206.87295371,3.6162852,1.80814253,3.70096209,130.4757,1.70673141,213.6659058,CT,-0.015288885760469896,-0.032308752597397385
4,1.5,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.05,0.1,1.6027715800000002,199.33026154,3.52770807,1.76385399,3.77768155,143.56358,1.71244596,213.27343905,CT,-0.06618836629923568,-0.06761203898423968
4,1.5,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.05,0.2,1.5719462,191.73728145,3.5602773400000003,1.78013869,4.0612668,162.16114,1.73978286,212.49237668,CT,-0.10144584283289414,-0.10278000403995614
4,1.5,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.1,0.0,1.7428625400000002,211.74900636,3.72464939,1.86232469,3.82173501,123.0184,1.7120822999999998,213.4705151,CT,0.01781855040639983,-0.008097079549132018
4,1.5,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.1,0.05,1.67901738,206.37069992,3.61953412,1.80976709,3.8100687,132.97899999999998,1.7106684200000002,213.06803231,CT,-0.018675453584827473,-0.031937449449856624
4,1.5,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.1,0.1,1.60295317,198.87098286,3.5319846,1.76599231,3.89556754,145.9878,1.71476294,212.63761624,CT,-0.06742718443148688,-0.06693309746083637
4,1.5,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.1,0.2,1.57744877,191.2784682,3.5675259899999996,1.7837629899999998,4.1850732299999995,164.86664000000002,1.73905805,211.88642643,CT,-0.09753477659852172,-0.1023200917712187
4,1.5,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.2,0.0,1.74367213,209.83322802,3.74331973,1.87165983,4.1922166,129.41368,1.7167623900000002,210.994134,CT,0.0155531233415895,-0.005517269215968608
4,1.5,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.2,0.05,1.67724172,204.40513522,3.63683417,1.81841711,4.22543017,139.3948,1.71433704,210.57279614,CT,-0.02187582948807721,-0.029727436832421093
4,1.5,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.2,0.1,1.6087751,197.05329544,3.55485516,1.7774276,4.3172963,152.57494,1.71646106,210.16767055,CT,-0.06479156597855606,-0.06443141595296623
4,1.5,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.2,0.2,1.59441548,189.52445036,3.5948953799999996,1.79744774,4.61187155,172.08758,1.73492636,209.40758474,CT,-0.0844577698432731,-0.09976447723358428
4,1.5,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.4,0.0,1.73611597,201.10759579,3.80104694,1.90052344,5.04548348,150.59726,1.69646151,201.36379384,CT,0.023105799904381392,-0.0012731244565747709
4,1.5,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.4,0.05,1.68102738,196.10853928,3.70717422,1.85358715,5.11341296,159.81432,1.69370416,200.95418352,CT,-0.007512798855303131,-0.024408661597413804
4,1.5,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.4,0.1,1.6379326399999998,189.49522113,3.64933086,1.82466538,5.213051940000001,173.05921999999998,1.69482346,200.52005996,CT,-0.03414372075157471,-0.056550485524650876
4,1.5,random,PTA,PTA-HT1-AgentPID,clamped,HT1,Agent,0.4,0.2,1.64303643,182.7478164,3.70106222,1.85053105,5.54877708,192.25974,1.70964302,199.6539814,CT,-0.03973857682334827,-0.08847862521382358
4,1.5,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.0,0.0,1.6278001800000002,201.64713057,3.47226982,1.73613492,3.50199589,114.09704,1.70496999,214.32383594,CT,-0.04631798891806392,-0.060968831802197615
4,1.5,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.0,0.05,1.59589393,195.84485515,3.47411161,1.73705581,3.70284404,127.58578,1.70456729,213.91038376,CT,-0.06587725275002296,-0.08823436940961378
4,1.5,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.0,0.1,1.58010949,190.74268869,3.55079597,1.77539794,3.86737202,144.32656,1.7114958999999998,213.50607598,CT,-0.07987364131951165,-0.11273995103562875
4,1.5,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.0,0.2,1.63205948,186.98854695000003,3.76943455,1.88471725,4.25976892,168.05262,1.74010155,212.75016188,CT,-0.06410077163619952,-0.12907115962398727
4,1.5,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.05,0.0,1.62682434,201.32178863,3.4724184100000004,1.7362091899999998,3.54530481,114.98528,1.70722496,214.08966351,CT,-0.0482393650622154,-0.061490349254311474
4,1.5,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.05,0.05,1.59422323,195.57778788,3.47354891,1.73677445,3.74452837,128.63837999999998,1.70673141,213.6659058,CT,-0.06819347073317723,-0.08845541499106822
4,1.5,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.05,0.1,1.5802926299999998,190.4433801,3.5492083300000004,1.77460416,3.91889468,145.89502000000002,1.71244596,213.27343905,CT,-0.08031269570136505,-0.1132201607474744
4,1.5,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.05,0.2,1.63559022,186.77967425,3.76902941,1.88451465,4.34017981,170.17856,1.73978286,212.49237668,CT,-0.06175658230228896,-0.12897640362426852
4,1.5,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.1,0.0,1.62535615,200.63065507,3.47568365,1.73784176,3.6481916,117.19356,1.7120822999999998,213.4705151,CT,-0.05198338799561166,-0.06203303980370373
4,1.5,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.1,0.05,1.5913998900000002,194.98312485,3.47525875,1.73762947,3.86877687,131.091,1.7106684200000002,213.06803231,CT,-0.07227012018653149,-0.08869849964012862
4,1.5,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.1,0.1,1.58131662,189.78031561,3.54945971,1.77472992,4.05071348,149.17554,1.71476294,212.63761624,CT,-0.0810170398268726,-0.1137222150184891
4,1.5,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.1,0.2,1.64215204,186.24825469,3.76907927,1.88453963,4.51520605,174.18282,1.73905805,211.88642643,CT,-0.05733601492788159,-0.1289699203098225
4,1.5,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.2,0.0,1.61969343,198.07745039,3.48730886,1.74365444,3.96809799,124.38816,1.7167623900000002,210.994134,CT,-0.05820329502272408,-0.06317221434588273
4,1.5,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.2,0.05,1.5850854799999998,192.62848014,3.4849846,1.74249232,4.25869587,138.93678,1.71433704,210.57279614,CT,-0.07838810381008374,-0.08906805783724112
4,1.5,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.2,0.1,1.58629185,187.34841784,3.56225976,1.7811299400000002,4.49671399,158.65232,1.71646106,210.16767055,CT,-0.07886552528348569,-0.11493556306990815
4,1.5,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.2,0.2,1.65773556,184.31500185,3.78264821,1.89132413,4.97940654,184.5054,1.73492636,209.40758474,CT,-0.04551241806684088,-0.12763625863876718
4,1.5,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.4,0.0,1.6012179,188.52148615,3.52614728,1.76307364,4.74637964,148.24512,1.69646151,201.36379384,CT,-0.05778008990848912,-0.06590120645730198
4,1.5,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.4,0.05,1.58223758,183.50883796999997,3.53150279,1.76575137,5.053389859999999,163.90256000000002,1.69370416,200.95418352,CT,-0.06807790601181267,-0.090814109730566
4,1.5,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.4,0.1,1.60449273,178.60582353,3.61939001,1.80969495,5.36445928,184.79816,1.69482346,200.52005996,CT,-0.0547709314647766,-0.11573301695603085
4,1.5,random,PTA,PTA-HT1-AgentPID,latent,HT1,Agent,0.4,0.2,1.6886884699999998,177.54334049000002,3.83557931,1.91778969,5.835208720000001,209.69196,1.70964302,199.6539814,CT,-0.012332414091867971,-0.11737102432367301
4,1.5,random,PTA,PTA-HT2,clamped,HT2,Global,0.0,0.0,1.55723715,192.42679376,3.3438974100000003,1.67194868,3.18411306,101.94484,1.53088035,191.26269431,CT,0.017070231305661744,0.0060679432615799184
4,1.5,random,PTA,PTA-HT2,clamped,HT2,Global,0.0,0.05,1.51650431,188.82776292,3.27712854,1.63856427,3.2426491,107.51782,1.52878707,190.84427346,CT,-0.008066766081328353,-0.0106224810266515
4,1.5,random,PTA,PTA-HT2,clamped,HT2,Global,0.0,0.1,1.46986786,184.22959269,3.22621828,1.61310915,3.39835931,115.82212,1.53103651,190.49560199,CT,-0.040772457956197446,-0.03344634150432147
4,1.5,random,PTA,PTA-HT2,clamped,HT2,Global,0.0,0.2,1.44774759,178.86540628999998,3.25872995,1.6293650199999998,3.80645084,129.16013999999998,1.54567928,190.10387161,CT,-0.06545451468615339,-0.06093701262329268
4,1.5,random,PTA,PTA-HT2,clamped,HT2,Global,0.05,0.0,1.5563615,192.17282806,3.3437989399999997,1.67189944,3.23016323,102.51412,1.53082445,191.0565881,CT,0.016544278768110654,0.0058254563436401716
4,1.5,random,PTA,PTA-HT2,clamped,HT2,Global,0.05,0.05,1.51547044,188.59262251,3.2770067999999997,1.63850336,3.28423553,108.0813,1.52879723,190.63989475,CT,-0.008755389852017265,-0.010797028394560261
4,1.5,random,PTA,PTA-HT2,clamped,HT2,Global,0.05,0.1,1.46977339,184.03337818,3.22735894,1.61367941,3.43521215,116.43798,1.53061287,190.290129,CT,-0.040559991380869215,-0.03343275791674813
4,1.5,random,PTA,PTA-HT2,clamped,HT2,Global,0.05,0.2,1.44899887,178.68197012000002,3.2606508400000003,1.63032544,3.84302543,129.8845,1.54507383,189.89895886,CT,-0.06419881212567166,-0.060884612842093455
4,1.5,random,PTA,PTA-HT2,clamped,HT2,Global,0.1,0.0,1.55416389,191.53465242,3.3436705399999997,1.67183531,3.31910932,104.31666,1.5300831199999998,190.53643578,CT,0.015615648978971466,0.00522530462046399
4,1.5,random,PTA,PTA-HT2,clamped,HT2,Global,0.1,0.05,1.51347255,187.98887815,3.27771125,1.63885558,3.37495692,109.92142,1.52790101,190.11519289,CT,-0.009488192068254324,-0.011247364513023286
4,1.5,random,PTA,PTA-HT2,clamped,HT2,Global,0.1,0.1,1.4693615299999998,183.49064635,3.22964592,1.61482293,3.5329458,118.21094,1.52942048,189.79397429,CT,-0.04006091930329959,-0.033775445364142766
4,1.5,random,PTA,PTA-HT2,clamped,HT2,Global,0.1,0.2,1.45163219,178.14143661999998,3.26517068,1.63258534,3.94384614,131.86238,1.5433968100000002,189.33822355,CT,-0.06129713653251361,-0.06095713580147172
4,1.5,random,PTA,PTA-HT2,clamped,HT2,Global,0.2,0.0,1.54695248,189.27144546,3.34636128,1.67318054,3.62628119,110.99396,1.5258087,188.528335,CT,0.013762289016766056,0.003933890154347256
4,1.5,random,PTA,PTA-HT2,clamped,HT2,Global,0.2,0.05,1.50761402,185.87957983,3.28304701,1.6415234799999998,3.67308596,116.5087,1.52322171,188.13234849,CT,-0.010299355925493013,-0.012046652703732202
4,1.5,random,PTA,PTA-HT2,clamped,HT2,Global,0.2,0.1,1.468612,181.49355162,3.2402885199999996,1.62014422,3.83131358,124.81616,1.52450386,187.78006691,CT,-0.03735128237141843,-0.03405129634226591
4,1.5,random,PTA,PTA-HT2,clamped,HT2,Global,0.2,0.2,1.45837202,176.18651201,3.27996002,1.63997998,4.23494636,138.86664000000002,1.5380859,187.28792431999997,CT,-0.05321796248972069,-0.06110397372130993
4,1.5,random,PTA,PTA-HT2,clamped,HT2,Global,0.4,0.0,1.52941428,180.94982413,3.36840529,1.68420265,4.36983299,133.93416,1.51371963,180.84554725,CT,0.010314885653444187,0.0005764412213992075
4,1.5,random,PTA,PTA-HT2,clamped,HT2,Global,0.4,0.05,1.4987023,177.89138749000003,3.31675681,1.6583784600000002,4.43996207,139.19628,1.51148711,180.42394525,CT,-0.008494406917636631,-0.014136151607446875
4,1.5,random,PTA,PTA-HT2,clamped,HT2,Global,0.4,0.1,1.47428974,173.88061339,3.28804416,1.64402202,4.60761848,147.60667999999998,1.5131932,180.05516175,CT,-0.026045778364110806,-0.03489432433226502
4,1.5,random,PTA,PTA-HT2,clamped,HT2,Global,0.4,0.2,1.48152046,169.10461933,3.33804964,1.6690248,5.01811662,161.65872,1.5291351599999998,179.39334986000003,CT,-0.031633422422111375,-0.059063307471749545
4,1.5,random,PTA,PTA-HT2,latent,HT2,Global,0.0,0.0,1.5227281300000002,188.98927758,3.29135741,1.64567869,3.21485176,102.8947,1.53088035,191.26269431,CT,-0.005339413628990642,-0.01195756491166729
4,1.5,random,PTA,PTA-HT2,latent,HT2,Global,0.0,0.05,1.48743516,185.37836506,3.25061714,1.62530854,3.3407584100000003,109.45824,1.52878707,190.84427346,CT,-0.027421388722732237,-0.0290588202809584
4,1.5,random,PTA,PTA-HT2,latent,HT2,Global,0.0,0.1,1.4662487,182.0256064,3.2566821700000004,1.62834113,3.55820967,117.55008,1.53103651,190.49560199,CT,-0.043237729180288294,-0.04548173594784172
4,1.5,random,PTA,PTA-HT2,latent,HT2,Global,0.0,0.2,1.47709702,178.32569934,3.3537456700000003,1.67687287,4.01056268,130.27558,1.54567928,190.10387161,CT,-0.04538478856075942,-0.06395896559031282
4,1.5,random,PTA,PTA-HT2,latent,HT2,Global,0.05,0.0,1.5219610499999998,188.72392315,3.29134876,1.64567436,3.2499408899999995,103.41678,1.53082445,191.0565881,CT,-0.005806778697792038,-0.01228443385329165
4,1.5,random,PTA,PTA-HT2,latent,HT2,Global,0.05,0.05,1.48693149,185.1392329,3.2509841799999997,1.62549206,3.37781137,110.03498,1.52879723,190.63989475,CT,-0.027766708276500674,-0.029278128423125802
4,1.5,random,PTA,PTA-HT2,latent,HT2,Global,0.05,0.1,1.46701461,181.84137618,3.25829759,1.62914868,3.58731069,118.20528,1.53061287,190.290129,CT,-0.0424387656141427,-0.045415154628865195
4,1.5,random,PTA,PTA-HT2,latent,HT2,Global,0.05,0.2,1.47903892,178.11707349,3.355705,1.67785249,4.04680108,131.0289,1.54507383,189.89895886,CT,-0.04367919715555933,-0.06405108490592672
4,1.5,random,PTA,PTA-HT2,latent,HT2,Global,0.1,0.0,1.52026965,188.12921951,3.29196614,1.64598312,3.34323494,105.13452,1.5300831199999998,190.53643578,CT,-0.0064343402858608005,-0.01271437567450467
4,1.5,random,PTA,PTA-HT2,latent,HT2,Global,0.1,0.05,1.48585947,184.62150568,3.25258905,1.62629448,3.46122171,111.69708,1.52790101,190.11519289,CT,-0.02790153210432463,-0.029322352724900677
4,1.5,random,PTA,PTA-HT2,latent,HT2,Global,0.1,0.1,1.46768507,181.32066517,3.26108521,1.63054258,3.69089423,119.92554,1.52942048,189.79397429,CT,-0.04120251520584274,-0.04567204343751571
4,1.5,random,PTA,PTA-HT2,latent,HT2,Global,0.1,0.2,1.4823882,177.62073715999998,3.3595424100000004,1.6797712000000002,4.15026083,133.08552,1.5433968100000002,189.33822355,CT,-0.04033127228129598,-0.06388437129858816
4,1.5,random,PTA,PTA-HT2,latent,HT2,Global,0.2,0.0,1.51454996,185.99376421,3.29671055,1.64835524,3.63316721,111.55242,1.5258087,188.528335,CT,-0.007406225858776586,-0.013535166495276302
4,1.5,random,PTA,PTA-HT2,latent,HT2,Global,0.2,0.05,1.48315609,182.62601312,3.26084156,1.63042076,3.75021172,118.06626,1.52322171,188.13234849,CT,-0.026655327359134524,-0.02970527888285904
4,1.5,random,PTA,PTA-HT2,latent,HT2,Global,0.2,0.1,1.46941684,179.35214278,3.27277432,1.63638721,3.98154853,126.61628,1.52450386,187.78006691,CT,-0.03680340482224341,-0.045920269767643386
4,1.5,random,PTA,PTA-HT2,latent,HT2,Global,0.2,0.2,1.48997637,175.71774304,3.37288676,1.68644338,4.46269824,140.25745999999998,1.5380859,187.28792431999997,CT,-0.0317784605081188,-0.06376816001940325
4,1.5,random,PTA,PTA-HT2,latent,HT2,Global,0.4,0.0,1.50523461,177.95008149,3.33023651,1.6651182,4.38888507,134.1075,1.51371963,180.84554725,CT,-0.005621179830948055,-0.01614026696821359
4,1.5,random,PTA,PTA-HT2,latent,HT2,Global,0.4,0.05,1.48374391,174.85028753999998,3.30386919,1.65193459,4.5176812,140.76642,1.51148711,180.42394525,CT,-0.01852544478036777,-0.03137922501857819
4,1.5,random,PTA,PTA-HT2,latent,HT2,Global,0.4,0.1,1.48148729,171.81931526,3.32378796,1.66189398,4.75996444,149.623,1.5131932,180.05516175,CT,-0.021175611126719947,-0.04681982612450839
4,1.5,random,PTA,PTA-HT2,latent,HT2,Global,0.4,0.2,1.5149002100000002,168.76020483,3.42793293,1.71396646,5.2353175599999995,163.3906,1.5291351599999998,179.39334986000003,CT,-0.009352751880460603,-0.061102079161909476
4,1.5,random,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.0,0.0,1.5432038,191.42019106,3.29851646,1.64925828,3.03457835,106.04698,1.53088035,191.26269431,CT,0.008017682935498134,0.0008231189055662661
4,1.5,random,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.0,0.05,1.50998211,188.36993626,3.24000526,1.62000268,3.06363918,110.5306,1.52878707,190.84427346,CT,-0.012376853219816252,-0.01304999787428928
4,1.5,random,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.0,0.1,1.46390775,183.88386683,3.1828607499999997,1.59143037,3.15779459,117.03008,1.53103651,190.49560199,CT,-0.044835562291247834,-0.035324707821606995
4,1.5,random,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.0,0.2,1.42640457,178.60427526,3.18715273,1.5935764,3.48273398,126.45758,1.54567928,190.10387161,CT,-0.08030648572494023,-0.06239800968081453
4,1.5,random,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.05,0.0,1.54280415,191.19281519,3.2997735,1.64988673,3.07360092,106.69108,1.53082445,191.0565881,CT,0.00779519078013784,0.0007127655117043701
4,1.5,random,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.05,0.05,1.50944374,188.17813139,3.24128155,1.62064084,3.0987743599999997,111.22844,1.52879723,190.63989475,CT,-0.01274010321290781,-0.012997259080847295
4,1.5,random,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.05,0.1,1.46354757,183.72458798,3.18448242,1.59224128,3.1892067400000004,117.65062,1.53061287,190.290129,CT,-0.04480489293346503,-0.03511207040475374
4,1.5,random,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.05,0.2,1.42789177,178.44692103,3.1898971599999997,1.59494855,3.51007104,127.0985,1.54507383,189.89895886,CT,-0.0788726258871827,-0.06220093941081523
4,1.5,random,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.1,0.0,1.54179568,190.71217417,3.30288715,1.65144353,3.1783308,108.29786,1.5300831199999998,190.53643578,CT,0.007625702393182742,0.0009219097348051259
4,1.5,random,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.1,0.05,1.50802848,187.71219695,3.2444428199999997,1.62222139,3.19530341,112.8413,1.52790101,190.11519289,CT,-0.013091749265267346,-0.012720244248302927
4,1.5,random,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.1,0.1,1.46313645,183.30143583,3.18917761,1.59458878,3.2924192399999996,119.22256,1.52942048,189.79397429,CT,-0.04430650746264464,-0.034807149950886414
4,1.5,random,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.1,0.2,1.4314042,178.05688320000002,3.19710096,1.59855049,3.6226723,128.62398000000002,1.5433968100000002,189.33822355,CT,-0.07532978766550907,-0.06143189054838247
4,1.5,random,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.2,0.0,1.53909961,189.03425604,3.31766212,1.6588309899999998,3.4973923300000003,114.08212,1.5258087,188.528335,CT,0.008673012024303997,0.0026799336311470827
4,1.5,random,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.2,0.05,1.50565659,186.11018771,3.2606453099999997,1.63032267,3.52180933,118.5743,1.52322171,188.13234849,CT,-0.011598562355104033,-0.010806791128684181
4,1.5,random,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.2,0.1,1.46566261,181.91774439,3.21029623,1.60514802,3.61722671,124.70422,1.52450386,187.78006691,CT,-0.03936158569015624,-0.031716790137815615
4,1.5,random,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.2,0.2,1.44295626,176.70586033,3.2237591300000004,1.6118795499999998,3.95652385,134.09586,1.5380859,187.28792431999997,CT,-0.06384475379731909,-0.058160590777075805
4,1.5,random,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.4,0.0,1.5385305,182.79770407,3.3809625299999997,1.69048128,4.31119626,134.08452,1.51371963,180.84554725,CT,0.016257787161989952,0.010736762287118916
4,1.5,random,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.4,0.05,1.51164984,180.27262294,3.33344011,1.66671997,4.33572444,137.95418,1.51148711,180.42394525,CT,0.00010765638662651272,-0.0008390560500041886
4,1.5,random,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.4,0.1,1.48565348,176.65434471,3.29669689,1.64834844,4.43936145,143.55708,1.5131932,180.05516175,CT,-0.01836739064723355,-0.019068289588290422
4,1.5,random,PTA,PTA-HT2-AgentPID,clamped,HT2,Agent,0.4,0.2,1.4816709600000002,171.74030963,3.32209494,1.6610474400000002,4.80955904,152.90042,1.5291351599999998,179.39334986000003,CT,-0.03153184275424792,-0.04359737201034753
4,1.5,random,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.0,0.0,1.4302463399999998,178.52828512,3.10012694,1.55006351,3.06647672,112.28512,1.53088035,191.26269431,CT,-0.06799626691656813,-0.0689007972587673
4,1.5,random,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.0,0.05,1.39513612,174.90180479999998,3.0745284099999997,1.5372642099999998,3.24536944,120.46572,1.52878707,190.84427346,CT,-0.09148266872041645,-0.08723307228099407
4,1.5,random,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.0,0.1,1.38200998,172.18001386,3.1000054799999996,1.55000273,3.45054278,128.75943999999998,1.53103651,190.49560199,CT,-0.10240601681228918,-0.10108858590662835
4,1.5,random,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.0,0.2,1.41208257,170.11423491000002,3.22741347,1.61370676,3.87112024,139.32424,1.54567928,190.10387161,CT,-0.09039786245805585,-0.11110043402439691
4,1.5,random,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.05,0.0,1.42914492,178.26444015,3.09987646,1.54993819,3.08699794,112.94554,1.53082445,191.0565881,CT,-0.06873013910097286,-0.06930159026898153
4,1.5,random,PTA,PTA-HT2-AgentPID,latent,HT2,Agent,0.05,0.05,1.39489469,174.71437582,3.0753543000000003,1.53767717,3.27001367,121.06368,1.52879723,190.63989475,CT,-0.09166238067937649,-0.08723377833909671
