n,step_ratio,pattern,family,method_label,threshold_mode,threshold_range,gain_scheme,feedback_noise_alpha,feedback_bias_alpha,R,R_abs,R2,R2_norm,R2_max_norm,avg_switch_noidle,R_clean,R_abs_clean,configuration,log_R_degradation,log_R_abs_degradation
4,1.5,zigzag,SETA,SETA-HM,latent,HM,-,0.4,0.05,3.1863100500000003,20.28814675,7.47236329,3.7361816,9.21268972,311.25212,2.84239693,24.98495332,SETA|HM|latent|-,0.11421583748618609,-0.20823696490487006
4,1.5,zigzag,SETA,SETA-HM,latent,HM,-,0.4,0.1,3.76780797,19.91003276,8.81759852,4.408799220000001,13.07950399,333.90152,2.84239693,24.98495332,SETA|HM|latent|-,0.281845706388724,-0.22705001299435973
4,1.5,zigzag,SETA,SETA-HM,latent,HM,-,0.4,0.2,6.6016724,29.210300860000004,15.16490678,7.5824534,22.179030320000003,374.92386,2.84239693,24.98495332,SETA|HM|latent|-,0.8426753252220325,0.15624763977047124
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,-,0.0,0.0,3.10955021,30.51537312,6.389889480000001,3.19494477,4.43733811,181.87824,3.10955021,30.51537312,SETA|HT1|clamped|-,0.0,0.0
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,-,0.0,0.05,3.11122478,30.525643530000004,6.40493062,3.20246528,4.56502289,181.95826,3.10955021,30.51537312,SETA|HT1|clamped|-,0.0005383798781150198,0.00033650848759000414
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,-,0.0,0.1,3.12938595,30.57861374,6.47790259,3.23895133,4.78608788,181.726,3.10955021,30.51537312,SETA|HT1|clamped|-,0.006358714475206462,0.002070273879245846
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,-,0.0,0.2,3.21793346,30.84406594,6.79972772,3.3998639500000003,5.385338839999999,181.34846,3.10955021,30.51537312,SETA|HT1|clamped|-,0.03426128219500486,0.010713786472604311
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,-,0.05,0.0,3.11894748,30.48786264,6.416869940000001,3.20843493,4.55602905,202.74597999999995,3.10955021,30.51537312,SETA|HT1|clamped|-,0.0030175100315289537,-0.0009019351685928132
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,-,0.05,0.05,3.12048184,30.4859436,6.43162007,3.21580996,4.6841158400000005,202.74973999999995,3.10955021,30.51537312,SETA|HT1|clamped|-,0.0035093370728292933,-0.0009648815424203245
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,-,0.05,0.1,3.1388558399999997,30.536191520000003,6.50462636,3.25231318,4.90848934,202.74858,3.10955021,30.51537312,SETA|HT1|clamped|-,0.00938026262924217,0.0006819940137382178
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,-,0.05,0.2,3.22760782,30.80318656,6.826714480000001,3.41335722,5.52428858,202.88698,3.10955021,30.51537312,SETA|HT1|clamped|-,0.03726316112017094,0.009387551017361561
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,-,0.1,0.0,3.14420053,30.38306345,6.489687249999999,3.24484357,4.8333717,229.15502,3.10955021,30.51537312,SETA|HT1|clamped|-,0.011081565617600922,-0.004345263544805893
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,-,0.1,0.05,3.14621778,30.38100354,6.50526517,3.25263258,4.96854516,229.22676,3.10955021,30.51537312,SETA|HT1|clamped|-,0.01172293793013675,-0.0044130638123927556
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,-,0.1,0.1,3.1647010399999997,30.43622831,6.578555199999999,3.28927756,5.1901310899999995,229.29584,3.10955021,30.51537312,SETA|HT1|clamped|-,0.017580504276825837,-0.002596973750462283
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,-,0.1,0.2,3.25481,30.66988187,6.901695409999999,3.4508478,5.83957959,230.0136,3.10955021,30.51537312,SETA|HT1|clamped|-,0.045655813499043255,0.0050505331213454244
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,-,0.2,0.0,3.23779384,29.97066425,6.75517827,3.3775890900000003,5.65472708,276.3753,3.10955021,30.51537312,SETA|HT1|clamped|-,0.04041409557504975,-0.01801154843738214
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,-,0.2,0.05,3.2402291,29.96288816,6.7709736199999995,3.38548679,5.78271795,276.20653999999996,3.10955021,30.51537312,SETA|HT1|clamped|-,0.041165948458953786,-0.018271038814005894
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,-,0.2,0.1,3.26079031,29.996504759999997,6.84741475,3.42370744,6.03224276,276.39668,3.10955021,30.51537312,SETA|HT1|clamped|-,0.04749150365645579,-0.017149726476266
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,-,0.2,0.2,3.36255461,30.14330788,7.1858067,3.5929033500000003,6.75957308,276.94158,3.10955021,30.51537312,SETA|HT1|clamped|-,0.07822289696626693,-0.012267655676955438
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,-,0.4,0.0,3.60735728,27.98202558,7.72005575,3.86002786,7.74871454,330.79618000000005,3.10955021,30.51537312,SETA|HT1|clamped|-,0.14849736013772724,-0.08666823288105857
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,-,0.4,0.05,3.61454823,27.91639468,7.74265446,3.87132722,7.87659395,330.83542,3.10955021,30.51537312,SETA|HT1|clamped|-,0.1504887881248488,-0.08901645416720254
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,-,0.4,0.1,3.6494725,27.72848626,7.84106358,3.92053183,8.159255550000001,331.39088000000004,3.10955021,30.51537312,SETA|HT1|clamped|-,0.16010454788035228,-0.09577032374543401
4,1.5,zigzag,SETA,SETA-HT1,clamped,HT1,-,0.4,0.2,3.83319179,26.78343108,8.33026967,4.165134800000001,9.25740326,335.38449999999995,3.10955021,30.51537312,SETA|HT1|clamped|-,0.20921973294954593,-0.13044714030879284
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,-,0.0,0.0,2.76564307,28.437640580000004,6.139138910000001,3.06956947,4.92492592,187.15756,2.76564307,28.437640580000004,SETA|HT1|latent|-,0.0,0.0
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,-,0.0,0.05,2.76448379,28.51563458,6.14682005,3.0734101199999997,5.04779899,186.76408,2.76564307,28.437640580000004,SETA|HT1|latent|-,-0.0004192598276059968,0.0027388784415501425
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,-,0.0,0.1,2.78492473,28.72157985,6.21732959,3.10866481,5.24409785,185.98736,2.76564307,28.437640580000004,SETA|HT1|latent|-,0.006947663105908481,0.009935111200357583
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,-,0.0,0.2,2.90180514,29.04993912,6.55606635,3.27803316,5.884545480000001,185.85772,2.76564307,28.437640580000004,SETA|HT1|latent|-,0.04805982243411261,0.02130274742717254
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,-,0.05,0.0,2.7673967599999996,28.38546448,6.15322481,3.0766123700000003,5.09234074,207.48738,2.76564307,28.437640580000004,SETA|HT1|latent|-,0.0006338975003269214,-0.0018364401103607949
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,-,0.05,0.05,2.76650168,28.46204988,6.16086417,3.08043207,5.221349750000001,207.04942,2.76564307,28.437640580000004,SETA|HT1|latent|-,0.00031040764321818023,0.0008579766005760237
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,-,0.05,0.1,2.78677005,28.65977945,6.22968473,3.11484234,5.4100303,206.53646,2.76564307,28.437640580000004,SETA|HT1|latent|-,0.007610054044512991,0.007781086804660453
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,-,0.05,0.2,2.90615905,28.93640132,6.56783755,3.28391884,6.04902727,207.29412,2.76564307,28.437640580000004,SETA|HT1|latent|-,0.049559112262063526,0.0173867236107846
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,-,0.1,0.0,2.77884705,28.26654899,6.200219929999999,3.10010994,5.38745406,233.83712,2.76564307,28.437640580000004,SETA|HT1|latent|-,0.004762928484234098,-0.006034549140018431
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,-,0.1,0.05,2.77866577,28.34304468,6.20772275,3.10386138,5.52015676,233.77598,2.76564307,28.437640580000004,SETA|HT1|latent|-,0.0046976906679894155,-0.003331977664038356
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,-,0.1,0.1,2.8002675499999996,28.52076119,6.274934630000001,3.13746736,5.71489436,233.5248,2.76564307,28.437640580000004,SETA|HT1|latent|-,0.01244178320951204,0.0029186447098984375
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,-,0.1,0.2,2.92802822,28.67648474,6.6172740999999995,3.3086371000000003,6.36515589,234.93184,2.76564307,28.437640580000004,SETA|HT1|latent|-,0.05705605105263924,0.008363799707522086
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,-,0.2,0.0,2.8642026499999997,27.88757835,6.4334881500000005,3.2167440299999996,6.22380173,280.09714,2.76564307,28.437640580000004,SETA|HT1|latent|-,0.035016821298633836,-0.019532270914308456
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,-,0.2,0.05,2.8656543,27.94217813,6.43991396,3.2199569500000003,6.32817403,279.95032,2.76564307,28.437640580000004,SETA|HT1|latent|-,0.03552351807788183,-0.017576331972449982
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,-,0.2,0.1,2.89383826,28.07669201,6.50825807,3.2541290500000004,6.553110759999999,279.66786,2.76564307,28.437640580000004,SETA|HT1|latent|-,0.04531055562514485,-0.012773873865209912
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,-,0.2,0.2,3.0536248699999997,27.78040473,6.89228127,3.44614063,7.336613119999999,282.6257,2.76564307,28.437640580000004,SETA|HT1|latent|-,0.09905618392279163,-0.02338273383693776
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,-,0.4,0.0,3.27534702,26.32333752,7.37764403,3.688822,8.35870798,331.24182,2.76564307,28.437640580000004,SETA|HT1|latent|-,0.16915064080103914,-0.07725773628237098
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,-,0.4,0.05,3.28060134,26.230568119999997,7.38827545,3.69413777,8.48141505,331.60004000000004,2.76564307,28.437640580000004,SETA|HT1|latent|-,0.17075355797990877,-0.08078818735836144
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,-,0.4,0.1,3.33067479,25.85656427,7.4981525,3.74907625,8.80837318,333.35396000000003,2.76564307,28.437640580000004,SETA|HT1|latent|-,0.1859017401252307,-0.09514913450966112
4,1.5,zigzag,SETA,SETA-HT1,latent,HT1,-,0.4,0.2,3.8130504,24.94541583,8.59094247,4.29547117,11.59644535,345.26448,2.76564307,28.437640580000004,SETA|HT1|latent|-,0.3211563157485786,-0.13102356912369573
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,-,0.0,0.0,3.55358019,29.46642761,7.285658059999999,3.64282903,4.94110985,179.60461999999998,3.55358019,29.46642761,SETA|HT2|clamped|-,0.0,0.0
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,-,0.0,0.05,3.5562397700000004,29.4646426,7.30180155,3.65090084,5.03740368,179.57172,3.55358019,29.46642761,SETA|HT2|clamped|-,0.0007481427487656582,-6.05795888037986e-05
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,-,0.0,0.1,3.57461095,29.50675046,7.371376850000001,3.68568848,5.25924792,179.60317999999998,3.55358019,29.46642761,SETA|HT2|clamped|-,0.00590074553531483,0.001367498161145394
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,-,0.0,0.2,3.66237041,29.70880686,7.67660187,3.83830101,5.8356787,179.25058,3.55358019,29.46642761,SETA|HT2|clamped|-,0.03015499126809927,0.00819196096608479
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,-,0.05,0.0,3.55603331,29.42649886,7.2954038,3.64770195,5.01460011,191.93991999999997,3.55358019,29.46642761,SETA|HT2|clamped|-,0.0006900853604352909,-0.0013559779929884978
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,-,0.05,0.05,3.55852698,29.42612843,7.31134765,3.65567381,5.1119127,191.97992,3.55358019,29.46642761,SETA|HT2|clamped|-,0.0013910900607883884,-0.001368566385964793
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,-,0.05,0.1,3.57716887,29.46808851,7.381372,3.69068604,5.33604142,192.06558,3.55358019,29.46642761,SETA|HT2|clamped|-,0.0066160696010581135,5.636425340489961e-05
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,-,0.05,0.2,3.66546744,29.66423647,7.68701174,3.84350585,5.92411088,192.08034,3.55358019,29.46642761,SETA|HT2|clamped|-,0.031000269301755846,0.006690592807323619
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,-,0.1,0.0,3.56300633,29.31625619,7.32392346,3.6619617,5.175828760000001,209.98862,3.55358019,29.46642761,SETA|HT2|clamped|-,0.002649063700937868,-0.005109387220450479
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,-,0.1,0.05,3.5660969,29.31962081,7.34028272,3.6701414,5.27622988,209.97758,3.55358019,29.46642761,SETA|HT2|clamped|-,0.003516092861240433,-0.004994624035320971
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,-,0.1,0.1,3.5844673499999997,29.36279853,7.40958534,3.70479272,5.50083713,210.1135,3.55358019,29.46642761,SETA|HT2|clamped|-,0.008654286093067797,-0.003523051176618359
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,-,0.1,0.2,3.67360836,29.52791907,7.71604527,3.85802268,6.11186316,210.50008000000005,3.55358019,29.46642761,SETA|HT2|clamped|-,0.033218783883388295,0.0020846567757633106
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,-,0.2,0.0,3.60479467,28.91762347,7.46316506,3.73158247,5.695232989999999,247.72326,3.55358019,29.46642761,SETA|HT2|clamped|-,0.014309212596697768,-0.01880035024860886
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,-,0.2,0.05,3.60813287,28.909184260000004,7.479835980000001,3.73991805,5.795055,247.79152,3.55358019,29.46642761,SETA|HT2|clamped|-,0.015234828505030497,-0.01909222906368414
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,-,0.2,0.1,3.6282646,28.91531222,7.551936110000001,3.77596807,6.04214416,248.06554,3.55358019,29.46642761,SETA|HT2|clamped|-,0.020798862824799102,-0.018880278752104438
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,-,0.2,0.2,3.72625174,28.902412570000003,7.87271041,3.93635518,6.72498472,249.1647,3.55358019,29.46642761,SETA|HT2|clamped|-,0.047447233453489945,-0.019326496594846938
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,-,0.4,0.0,3.89198972,26.18317413,8.24531784,4.12265888,7.46996437,309.5737,3.55358019,29.46642761,SETA|HT2|clamped|-,0.0909649234908094,-0.118134572475738
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,-,0.4,0.05,3.90058274,26.069003440000003,8.27153521,4.13576753,7.59905841,309.94376,3.55358019,29.46642761,SETA|HT2|clamped|-,0.0931703629723464,-0.12250456725877812
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,-,0.4,0.1,3.93676745,25.78646094,8.37200238,4.18600122,7.89502029,311.01074,3.55358019,29.46642761,SETA|HT2|clamped|-,0.10240434288495057,-0.13340198373948822
4,1.5,zigzag,SETA,SETA-HT2,clamped,HT2,-,0.4,0.2,4.1157014400000005,24.67583689,8.84722902,4.42361453,8.971426450000001,316.25206,3.55358019,29.46642761,SETA|HT2|clamped|-,0.14685367938381763,-0.17742706690068955
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,-,0.0,0.0,3.3809418699999996,29.05722433,7.070083100000001,3.53504149,5.11167635,180.23524,3.3809418699999996,29.05722433,SETA|HT2|latent|-,0.0,0.0
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,-,0.0,0.05,3.38298664,29.04848442,7.085322250000001,3.54266111,5.214054190000001,180.30178,3.3809418699999996,29.05722433,SETA|HT2|latent|-,0.0006046101934006823,-0.00030082793081532384
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,-,0.0,0.1,3.40143036,29.07585269,7.15772132,3.5788606599999997,5.4315314599999995,180.31054,3.3809418699999996,29.05722433,SETA|HT2|latent|-,0.006041706832983008,0.0006408867925984091
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,-,0.0,0.2,3.49802696,29.24075381,7.488370509999999,3.74418531,6.0279326300000005,180.0291,3.3809418699999996,29.05722433,SETA|HT2|latent|-,0.03404475338818135,0.006296276205848287
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,-,0.05,0.0,3.3841211,29.007682730000003,7.08034831,3.54017409,5.19928685,192.28912,3.3809418699999996,29.05722433,SETA|HT2|latent|-,0.0009398967158606341,-0.001706421814139253
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,-,0.05,0.05,3.38597825,28.99601859,7.09516667,3.54758334,5.30603788,192.55018,3.3809418699999996,29.05722433,SETA|HT2|latent|-,0.0014885297419278331,-0.0021086078778485926
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,-,0.05,0.1,3.40429524,29.02314921,7.16683396,3.58341698,5.5195985,192.6485,3.3809418699999996,29.05722433,SETA|HT2|latent|-,0.006883609765190351,-0.0011733782630076618
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,-,0.05,0.2,3.50118461,29.16820428,7.49693992,3.74847006,6.127224999999999,192.83044,3.3809418699999996,29.05722433,SETA|HT2|latent|-,0.03494704079088283,0.0038120830381457734
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,-,0.1,0.0,3.39223165,28.89077764,7.1078516,3.55392577,5.37337257,210.13258,3.3809418699999996,29.05722433,SETA|HT2|latent|-,0.00333367820042543,-0.005744707050894669
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,-,0.1,0.05,3.39415758,28.878084920000003,7.122967989999999,3.5614840099999996,5.491884290000001,210.07246,3.3809418699999996,29.05722433,SETA|HT2|latent|-,0.0039012642867614564,-0.006184138247625009
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,-,0.1,0.1,3.41320491,28.89922956,7.195126330000001,3.5975631299999997,5.704958319999999,210.37964,3.3809418699999996,29.05722433,SETA|HT2|latent|-,0.009497375772192987,-0.005452202499683673
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,-,0.1,0.2,3.51162962,28.97931788,7.52640753,3.7632038,6.32875547,211.12268,3.3809418699999996,29.05722433,SETA|HT2|latent|-,0.03792587849599213,-0.0026847394358118356
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,-,0.2,0.0,3.43918795,28.4742137,7.24965612,3.62482801,5.92818883,246.92118,3.3809418699999996,29.05722433,SETA|HT2|latent|-,0.01708105203218067,-0.020268243183431903
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,-,0.2,0.05,3.44170865,28.458313899999997,7.26502827,3.63251417,6.0377794,246.89554,3.3809418699999996,29.05722433,SETA|HT2|latent|-,0.017813718211980245,-0.020826792086269273
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,-,0.2,0.1,3.46319685,28.44455296,7.340307279999999,3.67015361,6.26487937,247.1377,3.3809418699999996,29.05722433,SETA|HT2|latent|-,0.024037777141990343,-0.021310456303121863
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,-,0.2,0.2,3.57664117,28.21294175,7.69435308,3.84717651,6.97050661,249.27746,3.3809418699999996,29.05722433,SETA|HT2|latent|-,0.05626980889789846,-0.02948633846508327
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,-,0.4,0.0,3.73904697,25.8204856,8.03176145,4.01588069,7.70333529,307.2848,3.3809418699999996,29.05722433,SETA|HT2|latent|-,0.10067642765865457,-0.11809894607128439
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,-,0.4,0.05,3.74729005,25.69460278,8.05541834,4.02770915,7.84470444,307.572,3.3809418699999996,29.05722433,SETA|HT2|latent|-,0.102878594969381,-0.12298617715321059
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,-,0.4,0.1,3.78823829,25.30561235,8.16563361,4.08281678,8.15280153,308.93478,3.3809418699999996,29.05722433,SETA|HT2|latent|-,0.11374674945246806,-0.1382409352909865
4,1.5,zigzag,SETA,SETA-HT2,latent,HT2,-,0.4,0.2,4.01880417,24.04072628,8.74938853,4.37469425,9.38796798,316.57668,3.3809418699999996,29.05722433,SETA|HT2|latent|-,0.17283005778883456,-0.18951781791405775
4,2.0,random,CT,CT-HM,clamped,HM,-,0.0,0.0,0.85133082,106.44387188,1.94645521,0.97322756,1.63334314,113.39298,0.85133082,106.44387188,CT|HM|clamped|-,0.0,0.0
4,2.0,random,CT,CT-HM,clamped,HM,-,0.0,0.05,0.85284144,106.22986892,1.94935267,0.97467637,1.65546872,113.62072,0.85133082,106.44387188,CT|HM|clamped|-,0.0017728494133050258,-0.00201250075748738
4,2.0,random,CT,CT-HM,clamped,HM,-,0.0,0.1,0.85978476,106.25125637,1.96438894,0.98219447,1.74439069,113.82698,0.85133082,106.44387188,CT|HM|clamped|-,0.009881283164528997,-0.0018111892288231156
4,2.0,random,CT,CT-HM,clamped,HM,-,0.0,0.2,0.88948278,107.25875804,2.02995738,1.01497863,2.0064555,114.24632,0.85133082,106.44387188,CT|HM|clamped|-,0.04383935203971805,0.007626392898484275
4,2.0,random,CT,CT-HM,clamped,HM,-,0.05,0.0,0.85277106,106.18488256,1.94964543,0.97482272,1.69721913,113.8342,0.85133082,106.44387188,CT|HM|clamped|-,0.0016903218754969283,-0.002436071722866626
4,2.0,random,CT,CT-HM,clamped,HM,-,0.05,0.05,0.85410972,106.02724773,1.95248804,0.97624398,1.72331476,114.04224,0.85133082,106.44387188,CT|HM|clamped|-,0.0032588675995428437,-0.0039217064863243944
4,2.0,random,CT,CT-HM,clamped,HM,-,0.05,0.1,0.86124672,106.06541984,1.96727381,0.98363688,1.8049217,114.23912,0.85133082,106.44387188,CT|HM|clamped|-,0.011580218214395293,-0.003561749578341604
4,2.0,random,CT,CT-HM,clamped,HM,-,0.05,0.2,0.89120526,107.06686844,2.03255179,1.0162759,2.05257676,114.65896,0.85133082,106.44387188,CT|HM|clamped|-,0.04577397562177661,0.005835756338367016
4,2.0,random,CT,CT-HM,clamped,HM,-,0.1,0.0,0.85585098,105.59190919,1.95758948,0.97879476,1.82985333,114.93486,0.85133082,106.44387188,CT|HM|clamped|-,0.005295476513260051,-0.008036070804312425
4,2.0,random,CT,CT-HM,clamped,HM,-,0.1,0.05,0.8571765,105.42950603,1.96030181,0.9801509,1.84912128,115.12722,0.85133082,106.44387188,CT|HM|clamped|-,0.006843052696393754,-0.009575281333197008
4,2.0,random,CT,CT-HM,clamped,HM,-,0.1,0.1,0.86474628,105.4681874,1.97561986,0.98780985,1.92608338,115.44682,0.85133082,106.44387188,CT|HM|clamped|-,0.015635350298465626,-0.009208455411067146
4,2.0,random,CT,CT-HM,clamped,HM,-,0.1,0.2,0.89521266,106.52947122,2.03996791,1.01998397,2.17298377,115.89988,0.85133082,106.44387188,CT|HM|clamped|-,0.050260503300646055,0.0008038503163200797
4,2.0,random,CT,CT-HM,clamped,HM,-,0.2,0.0,0.867993,103.39948008,1.98718695,0.99359348,2.15146124,119.11742,0.85133082,106.44387188,CT|HM|clamped|-,0.019382854423478868,-0.0290178878004201
4,2.0,random,CT,CT-HM,clamped,HM,-,0.2,0.05,0.8692995,103.23991264,1.99001466,0.99500738,2.17218679,119.36294,0.85133082,106.44387188,CT|HM|clamped|-,0.02088691922120099,-0.030562292955856683
4,2.0,random,CT,CT-HM,clamped,HM,-,0.2,0.1,0.8765374199999999,103.36122867,2.00452575,1.00226288,2.24635348,119.61776,0.85133082,106.44387188,CT|HM|clamped|-,0.02917860028886174,-0.02938789437147181
4,2.0,random,CT,CT-HM,clamped,HM,-,0.2,0.2,0.90825354,104.40858615,2.06924868,1.03462434,2.50750344,120.26358,0.85133082,106.44387188,CT|HM|clamped|-,0.06472277301077677,-0.01930590673938666
4,2.0,random,CT,CT-HM,clamped,HM,-,0.4,0.0,0.91847046,94.56957308,2.10129386,1.05064695,2.9956206300000003,135.61620000000002,0.85133082,106.44387188,CT|HM|clamped|-,0.07590894731749531,-0.11828203493304185
4,2.0,random,CT,CT-HM,clamped,HM,-,0.4,0.05,0.91992366,94.46256347,2.1043833000000003,1.05219166,3.0108802100000003,135.82978,0.85133082,106.44387188,CT|HM|clamped|-,0.07748989265110619,-0.119414219368808
4,2.0,random,CT,CT-HM,clamped,HM,-,0.4,0.1,0.92703546,94.61801485,2.11881432,1.05940712,3.09396965,136.21368,0.85133082,106.44387188,CT|HM|clamped|-,0.0851910215732103,-0.11776993187608475
4,2.0,random,CT,CT-HM,clamped,HM,-,0.4,0.2,0.95830794,95.87693769,2.18331217,1.09165612,3.36910069,137.17978,0.85133082,106.44387188,CT|HM|clamped|-,0.11836837113275084,-0.10455235155237136
4,2.0,random,CT,CT-HT1,clamped,HT1,-,0.0,0.0,1.50912108,188.96380944,3.1142418,1.55712092,2.2126946000000003,84.4583,1.50912108,188.96380944,CT|HT1|clamped|-,0.0,0.0
4,2.0,random,CT,CT-HT1,clamped,HT1,-,0.0,0.05,1.50771954,188.75491075999997,3.1165045300000003,1.55825218,2.26339723,84.5842,1.50912108,188.96380944,CT|HT1|clamped|-,-0.0009291442786460551,-0.001106107217497303
4,2.0,random,CT,CT-HT1,clamped,HT1,-,0.0,0.1,1.5056939399999998,188.585568,3.12844106,1.5642205000000002,2.35549434,84.66564,1.50912108,188.96380944,CT|HT1|clamped|-,-0.0022735335027138813,-0.0020036667474220217
4,2.0,random,CT,CT-HT1,clamped,HT1,-,0.0,0.2,1.50203796,188.31344621,3.18376296,1.59188142,2.60388824,85.0887,1.50912108,188.96380944,CT|HT1|clamped|-,-0.004704589143397472,-0.0034476707220935463
4,2.0,random,CT,CT-HT1,clamped,HT1,-,0.05,0.0,1.5063366,188.50558685,3.1137995899999997,1.55689982,2.40365338,86.28096,1.50912108,188.96380944,CT|HT1|clamped|-,-0.0018468047553006016,-0.0024278673693177827
4,2.0,random,CT,CT-HT1,clamped,HT1,-,0.05,0.05,1.5048914400000002,188.30594791,3.1160113999999997,1.55800565,2.44955318,86.44146,1.50912108,188.96380944,CT|HT1|clamped|-,-0.0028066524265868286,-0.003487489701774669
4,2.0,random,CT,CT-HT1,clamped,HT1,-,0.05,0.1,1.5030654,188.1408897,3.1282708500000003,1.56413538,2.54580873,86.61362,1.50912108,188.96380944,CT|HT1|clamped|-,-0.004020792337131025,-0.004364416821818562
4,2.0,random,CT,CT-HT1,clamped,HT1,-,0.05,0.2,1.50187476,187.86851609,3.18440246,1.59220121,2.8073403999999997,87.22246,1.50912108,188.96380944,CT|HT1|clamped|-,-0.004813247427024682,-0.005813176631793353
4,2.0,random,CT,CT-HT1,clamped,HT1,-,0.1,0.0,1.49797386,187.31418181,3.1108876500000004,1.5554438300000002,2.6810637400000004,90.24442,1.50912108,188.96380944,CT|HT1|clamped|-,-0.007413980125826838,-0.008768188611171401
4,2.0,random,CT,CT-HT1,clamped,HT1,-,0.1,0.05,1.49680452,187.12243495,3.1134832799999996,1.5567416399999998,2.71323158,90.39048,1.50912108,188.96380944,CT|HT1|clamped|-,-0.008194899386654103,-0.00979237731590044
4,2.0,random,CT,CT-HT1,clamped,HT1,-,0.1,0.1,1.49607732,186.95009765,3.1261994399999997,1.56309971,2.80014543,90.66668,1.50912108,188.96380944,CT|HT1|clamped|-,-0.008680852426691725,-0.0107137885245503
