pop,n,step_ratio,pattern,family,threshold_range,threshold_mode,gain_scheme,kill_percent,config,repetitions,R,R_abs,R2_norm,R2_max_norm,post_removal_R,post_removal_R_abs,post_removal_R2_norm,post_removal_R2_max_norm
500,4,2.0,sharp,PTA,HT2,clamped,Global,30,PTA-HT2-clamped-Global,100,1.02976608,1.01997804,1.44083651,3.65216169,1.3570529999999998,1.34854714,1.8988554899999999,3.65216169
500,4,2.0,sharp,PTA,HT2,clamped,Global,40,PTA-HT2-clamped-Global,100,1.2510258,1.23625645,1.74609984,4.15713349,1.79957244,1.78110396,2.50938227,4.15713349
500,4,2.0,sharp,PTA,HT2,clamped,Global,50,PTA-HT2-clamped-Global,100,2.73480588,2.66996233,3.77325824,7.8510200999999995,4.7671326,4.64851572,6.56369905,7.8510200999999995
500,4,2.0,sharp,PTA,HT2,latent,Agent,0,PTA-HT2-latent-Agent,100,0.7024068,0.67966848,0.97420018,2.8374032999999996,0.7142064,0.7005126199999999,0.99414764,2.63452138
500,4,2.0,sharp,PTA,HT2,latent,Agent,5,PTA-HT2-latent-Agent,100,0.74431452,0.7128131999999999,1.03580096,2.8466133300000003,0.79802184,0.76680199,1.1173493,2.77427221
500,4,2.0,sharp,PTA,HT2,latent,Agent,10,PTA-HT2-latent-Agent,100,0.7937122200000001,0.75714241,1.10578531,2.93509033,0.8968172400000001,0.85546056,1.25731792,2.9333713899999996
500,4,2.0,sharp,PTA,HT2,latent,Agent,20,PTA-HT2-latent-Agent,100,0.91523466,0.8724166699999999,1.27758057,3.2949104699999996,1.1398621199999999,1.08600904,1.60090857,3.2949104699999996
500,4,2.0,sharp,PTA,HT2,latent,Agent,30,PTA-HT2-latent-Agent,100,1.08972822,1.04195656,1.5212451999999999,3.76611199,1.4888492400000002,1.42508876,2.0882378,3.76611199
500,4,2.0,sharp,PTA,HT2,latent,Agent,40,PTA-HT2-latent-Agent,100,1.3663173599999998,1.3112554,1.9043780799999999,4.35562119,2.04202752,1.96368653,2.85450358,4.35562119
500,4,2.0,sharp,PTA,HT2,latent,Agent,50,PTA-HT2-latent-Agent,100,2.7678213,2.6582513,3.8124711000000002,7.96684398,4.8450353999999995,4.6576783299999995,6.6706895699999995,7.96684398
500,4,2.0,sharp,PTA,HT2,latent,Global,0,PTA-HT2-latent-Global,100,0.88277688,0.8756708500000001,1.2375685699999999,2.79765642,0.905163,0.90307746,1.27003648,2.5902693699999997
500,4,2.0,sharp,PTA,HT2,latent,Global,5,PTA-HT2-latent-Global,100,0.9282474000000001,0.92124899,1.30171509,2.8069762,0.9961040400000001,0.99423356,1.39832953,2.73636841
500,4,2.0,sharp,PTA,HT2,latent,Global,10,PTA-HT2-latent-Global,100,0.97989684,0.9723911900000001,1.3740349299999999,2.9024284,1.09940292,1.09651798,1.54296922,2.90217532
500,4,2.0,sharp,PTA,HT2,latent,Global,20,PTA-HT2-latent-Global,100,1.10488494,1.09630971,1.5488887900000001,3.2725502,1.34937912,1.344355,1.89267674,3.2725502
500,4,2.0,sharp,PTA,HT2,latent,Global,30,PTA-HT2-latent-Global,100,1.2734200800000002,1.2627058,1.78339098,3.7359436699999997,1.6864493999999999,1.6771472399999998,2.3616813,3.7359436699999997
500,4,2.0,sharp,PTA,HT2,latent,Global,40,PTA-HT2-latent-Global,100,1.53051048,1.51449004,2.1382373599999998,4.336367859999999,2.2006302,2.1807156599999997,3.07137409,4.336367859999999
500,4,2.0,sharp,PTA,HT2,latent,Global,50,PTA-HT2-latent-Global,100,2.86155738,2.79463126,3.9482993599999996,7.96090876,4.862724,4.74099816,6.69149811,7.96090876
500,4,2.0,sharp,SBTA,HM,clamped,,0,SBTA-HM,100,0.8846563199999999,1.06770174,1.1023481800000001,1.63859328,0.8912802000000001,1.37349638,1.1024300599999999,1.60407657
500,4,2.0,sharp,SBTA,HM,clamped,,5,SBTA-HM,100,0.95475912,1.07174559,1.19521567,1.79128355,1.0314858,1.38158402,1.28816498,1.7790182300000001
500,4,2.0,sharp,SBTA,HM,clamped,,10,SBTA-HM,100,1.01696304,1.04706502,1.29547496,1.98637237,1.15589364,1.3322229200000002,1.48868381,1.97924467
500,4,2.0,sharp,SBTA,HM,clamped,,20,SBTA-HM,100,1.1886672,1.09745245,1.54374138,2.51455101,1.49930196,1.4329977400000002,1.98521638,2.51455101
500,4,2.0,sharp,SBTA,HM,clamped,,30,SBTA-HM,100,1.4139254399999999,1.22520046,1.8661810600000002,3.231843,1.94981844,1.6884938399999998,2.6300957599999997,3.231843
500,4,2.0,sharp,SBTA,HM,clamped,,40,SBTA-HM,100,1.7278429800000001,1.46212192,2.30434686,4.26059416,2.57765352,2.1623368,3.50642743,4.26059416
500,4,2.0,sharp,SBTA,HM,clamped,,50,SBTA-HM,100,3.06190434,2.64494723,4.10261545,8.904605349999999,5.2457762400000005,4.52798738,7.10296456,8.904605349999999
500,4,2.0,sharp,SBTA,HT1,clamped,,0,SBTA-HT1,100,1.3619743800000002,1.81815877,1.6062778800000002,2.3509930800000003,1.39631328,2.2925649200000002,1.62140672,2.34588975
500,4,2.0,sharp,SBTA,HT1,clamped,,5,SBTA-HT1,100,1.39322688,1.85313416,1.64327034,2.44506598,1.45881828,2.36251562,1.69539163,2.44506598
500,4,2.0,sharp,SBTA,HT1,clamped,,10,SBTA-HT1,100,1.42840278,1.88908269,1.68502433,2.56019182,1.52917008,2.4344126900000003,1.77889959,2.56019182
500,4,2.0,sharp,SBTA,HT1,clamped,,20,SBTA-HT1,100,1.5182380800000002,1.98521207,1.7919001499999998,2.80061323,1.7088406800000002,2.62667147,1.9926512,2.80061323
500,4,2.0,sharp,SBTA,HT1,clamped,,30,SBTA-HT1,100,1.66291044,2.12722238,1.96618469,3.1158454399999997,1.9981854000000001,2.91069206,2.34122033,3.1158454399999997
500,4,2.0,sharp,SBTA,HT1,clamped,,40,SBTA-HT1,100,1.9101744600000001,2.3739037300000003,2.26854608,3.68065355,2.49271344,3.4040547500000002,2.9459430500000003,3.68065355
500,4,2.0,sharp,SBTA,HT1,clamped,,50,SBTA-HT1,100,2.8793554799999996,3.2992519399999995,3.52834519,6.37345149,4.4310754800000005,5.25475116,5.465541419999999,6.37345149
500,4,2.0,sharp,SBTA,HT2,clamped,,0,SBTA-HT2,100,1.18802364,1.2397735699999999,1.5299304599999999,2.05950391,1.21079064,1.35452892,1.5444795199999999,2.0548334500000003
500,4,2.0,sharp,SBTA,HT2,clamped,,5,SBTA-HT2,100,1.23933498,1.2892662799999999,1.59672406,2.1941986399999998,1.31341332,1.45351429,1.67806676,2.1941986399999998
500,4,2.0,sharp,SBTA,HT2,clamped,,10,SBTA-HT2,100,1.29825528,1.3446814699999998,1.6732360800000001,2.3455494,1.43125392,1.56434468,1.83109078,2.3455494
500,4,2.0,sharp,SBTA,HT2,clamped,,20,SBTA-HT2,100,1.4353773,1.47549705,1.85065816,2.7169522,1.7054979599999998,1.8259758,2.18593492,2.7169522
500,4,2.0,sharp,SBTA,HT2,clamped,,30,SBTA-HT2,100,1.6240134599999998,1.65767345,2.09363434,3.2124168300000004,2.08277028,2.19032868,2.6718872900000004,3.2124168300000004
500,4,2.0,sharp,SBTA,HT2,clamped,,40,SBTA-HT2,100,1.8995068800000001,1.92309913,2.445802,3.92923313,2.6337571200000003,2.72117998,3.3762226099999997,3.92923313
500,4,2.0,sharp,SBTA,HT2,clamped,,50,SBTA-HT2,100,3.0626255400000004,3.02755854,3.98009143,7.58911239,4.95999444,4.93009902,6.4448014,7.58911239
500,4,2.0,sharp,SETA,HM,clamped,,0,SETA-HM-clamped,100,1.017378,0.91981482,1.39494444,1.80292325,1.01743932,0.89908011,1.39639653,1.74677193
500,4,2.0,sharp,SETA,HM,clamped,,5,SETA-HM-clamped,100,1.0828077600000001,0.97941441,1.48630114,1.94959407,1.14829884,1.0182791500000001,1.5791099800000001,1.94959407
500,4,2.0,sharp,SETA,HM,clamped,,10,SETA-HM-clamped,100,1.1553886199999999,1.04684132,1.5869328200000001,2.16946322,1.29346056,1.15313316,1.78037334,2.16946322
500,4,2.0,sharp,SETA,HM,clamped,,20,SETA-HM-clamped,100,1.33297572,1.21360651,1.83259888,2.7288794899999997,1.64863476,1.48666344,2.2717055,2.7288794899999997
500,4,2.0,sharp,SETA,HM,clamped,,30,SETA-HM-clamped,100,1.56267996,1.43203196,2.14746024,3.45133427,2.10804324,1.92351434,2.90142816,3.45133427
500,4,2.0,sharp,SETA,HM,clamped,,40,SETA-HM-clamped,100,1.8759748200000002,1.7327761899999998,2.57286856,4.44145697,2.7346329600000003,2.52500289,3.7522448500000003,4.44145697
500,4,2.0,sharp,SETA,HM,clamped,,50,SETA-HM-clamped,100,3.28254306,3.05827537,4.46340581,9.34097511,5.54776944,5.176001159999999,7.533319430000001,9.34097511
500,4,2.0,sharp,SETA,HM,latent,,0,SETA-HM-latent,100,1.0727512799999999,2.21682245,1.24116478,2.9482309900000003,1.10050488,3.27743855,1.27193924,2.7508779700000003
500,4,2.0,sharp,SETA,HM,latent,,5,SETA-HM-latent,100,1.1636823,2.3821648300000002,1.3225183999999999,3.0214585599999997,1.28236692,3.6081232699999997,1.43464641,2.8989182
500,4,2.0,sharp,SETA,HM,latent,,10,SETA-HM-latent,100,1.24591872,2.48169746,1.40437432,3.04365962,1.44683976,3.80718858,1.5983582200000002,3.0233769699999997
500,4,2.0,sharp,SETA,HM,latent,,20,SETA-HM-latent,100,1.36958832,2.23053928,1.6188409,3.6991139399999997,1.6941789600000001,3.30487209,2.0272913399999997,3.6991139399999997
500,4,2.0,sharp,SETA,HM,latent,,30,SETA-HM-latent,100,1.55582748,2.08950908,1.92011968,4.63854873,2.06665728,3.02281179,2.62984898,4.63854873
500,4,2.0,sharp,SETA,HM,latent,,40,SETA-HM-latent,100,1.84204164,2.1875347,2.28362161,5.318876840000001,2.6390856,3.21886306,3.35685269,5.318876840000001
500,4,2.0,sharp,SETA,HM,latent,,50,SETA-HM-latent,100,3.44642352,2.98692064,4.5174205999999995,11.078681240000002,5.8478493600000006,4.81763493,7.824450789999999,11.078681240000002
500,4,2.0,sharp,SETA,HT1,clamped,,0,SETA-HT1-clamped,100,1.20155682,1.63302724,1.46158874,2.0947239300000002,1.21820616,2.03306533,1.4667501,2.0261399
500,4,2.0,sharp,SETA,HT1,clamped,,5,SETA-HT1-clamped,100,1.23133668,1.65762532,1.49797966,2.1305679900000003,1.27776588,2.0822615,1.53953192,2.12564189
500,4,2.0,sharp,SETA,HT1,clamped,,10,SETA-HT1-clamped,100,1.26514116,1.68430538,1.5395366000000001,2.2426497,1.34537484,2.13562159,1.6226458700000002,2.2426497
500,4,2.0,sharp,SETA,HT1,clamped,,20,SETA-HT1-clamped,100,1.3565841,1.7651461599999998,1.652106,2.50288839,1.52826072,2.29730314,1.84778458,2.50288839
500,4,2.0,sharp,SETA,HT1,clamped,,30,SETA-HT1-clamped,100,1.49981532,1.88727442,1.83045697,2.8463396,1.81472316,2.54155959,2.2044866,2.8463396
500,4,2.0,sharp,SETA,HT1,clamped,,40,SETA-HT1-clamped,100,1.7438334,2.11180408,2.13440975,3.46615922,2.3027593200000003,2.99061893,2.81239213,3.46615922
500,4,2.0,sharp,SETA,HT1,clamped,,50,SETA-HT1-clamped,100,2.80155936,3.06908159,3.5497479399999996,6.54103765,4.41821124,4.9051738899999995,5.643068560000001,6.54103765
500,4,2.0,sharp,SETA,HT1,latent,,0,SETA-HT1-latent,100,1.01470182,1.0716694900000001,1.36610357,2.73149445,1.02820608,1.15017477,1.3854143300000001,2.3978747
500,4,2.0,sharp,SETA,HT1,latent,,5,SETA-HT1-latent,100,1.04248962,1.09745352,1.4026348100000001,2.73149445,1.08378168,1.2017428099999998,1.45847682,2.5039881
500,4,2.0,sharp,SETA,HT1,latent,,10,SETA-HT1-latent,100,1.07394582,1.12695524,1.44397784,2.7321779,1.14669408,1.2607462200000001,1.54116287,2.61908182
500,4,2.0,sharp,SETA,HT1,latent,,20,SETA-HT1-latent,100,1.15587552,1.2040526599999999,1.55149787,2.86628274,1.31055348,1.41494112,1.75620292,2.8652727199999997
500,4,2.0,sharp,SETA,HT1,latent,,30,SETA-HT1-latent,100,1.27799646,1.32041494,1.71338279,3.17758121,1.55479536,1.64766558,2.07997276,3.17758121
500,4,2.0,sharp,SETA,HT1,latent,,40,SETA-HT1-latent,100,1.4966139,1.5268892600000001,2.00775877,3.8145883400000002,1.99203024,2.0606142199999997,2.66872482,3.8145883400000002
500,4,2.0,sharp,SETA,HT1,latent,,50,SETA-HT1-latent,100,2.67022896,2.65684685,3.62589286,6.94123308,4.33926036,4.32052939,5.90499293,6.94123308
500,4,2.0,sharp,SETA,HT2,clamped,,0,SETA-HT2-clamped,100,1.0933944599999998,1.23540167,1.4270453,1.79969575,1.0991238,1.38260349,1.42841669,1.7744622899999998
500,4,2.0,sharp,SETA,HT2,clamped,,5,SETA-HT2-clamped,100,1.1447043,1.2812658099999998,1.49545325,1.9259002799999998,1.20174348,1.4743318099999998,1.5652324999999998,1.9259002799999998
500,4,2.0,sharp,SETA,HT2,clamped,,10,SETA-HT2-clamped,100,1.20126768,1.33308731,1.5702863999999999,2.08842186,1.3148702399999999,1.5779747100000001,1.71489888,2.08842186
500,4,2.0,sharp,SETA,HT2,clamped,,20,SETA-HT2-clamped,100,1.3393965,1.4605458100000002,1.75175263,2.48764478,1.59112788,1.83289188,2.0778312299999997,2.48764478
500,4,2.0,sharp,SETA,HT2,clamped,,30,SETA-HT2-clamped,100,1.52337924,1.6321038799999998,1.99196244,3.00134996,1.95909336,2.17600797,2.55825084,3.00134996
500,4,2.0,sharp,SETA,HT2,clamped,,40,SETA-HT2-clamped,100,1.79802174,1.88812487,2.34761547,3.76970821,2.50837836,2.6880499600000003,3.26955687,3.76970821
500,4,2.0,sharp,SETA,HT2,clamped,,50,SETA-HT2-clamped,100,3.01090644,3.01859525,3.96932298,7.718248159999999,4.93414776,4.94899066,6.51297197,7.718248159999999
500,4,2.0,sharp,SETA,HT2,latent,,0,SETA-HT2-latent,100,1.05418734,1.1191338899999999,1.41509243,2.0094622699999998,1.05555768,1.19407522,1.41746123,1.9067155399999998
500,4,2.0,sharp,SETA,HT2,latent,,5,SETA-HT2-latent,100,1.10394294,1.16487758,1.48258895,2.05757367,1.15506888,1.28556263,1.5524541600000001,2.05356072
500,4,2.0,sharp,SETA,HT2,latent,,10,SETA-HT2-latent,100,1.1598225,1.21755124,1.5578728499999999,2.2254418,1.266828,1.39090994,1.7030220399999998,2.2254418
500,4,2.0,sharp,SETA,HT2,latent,,20,SETA-HT2-latent,100,1.29496704,1.34576344,1.73876223,2.63376915,1.5371170799999998,1.64733432,2.0648009099999998,2.63376915
500,4,2.0,sharp,SETA,HT2,latent,,30,SETA-HT2-latent,100,1.47618426,1.51654785,1.9799814900000001,3.16431424,1.89955152,1.98890309,2.5472392999999998,3.16431424
500,4,2.0,sharp,SETA,HT2,latent,,40,SETA-HT2-latent,100,1.74441984,1.76796072,2.33519787,3.93121307,2.43602268,2.49172882,3.25767204,3.93121307
500,4,2.0,sharp,SETA,HT2,latent,,50,SETA-HT2-latent,100,2.99936976,2.9586962299999997,4.02855286,7.96884827,4.94592252,4.87319987,6.6443819699999995,7.96884827
500,4,2.0,zigzag,CT,HM,clamped,,0,CT-HM,100,1.99231216,26.950605300000003,2.08562416,2.6569899199999996,2.01579498,39.71900796,2.1053181899999998,2.65190345
500,4,2.0,zigzag,CT,HM,clamped,,5,CT-HM,100,2.13259606,27.03873975,2.23113808,3.01384403,2.29636279,39.89527665,2.39634612,3.01384403
500,4,2.0,zigzag,CT,HM,clamped,,10,CT-HM,100,2.29436649,27.1401075,2.39845814,3.43230379,2.6199035800000003,40.098012239999996,2.73098615,3.43230379
500,4,2.0,zigzag,CT,HM,clamped,,20,CT-HM,100,2.7275413200000003,27.426724909999997,2.8436964799999997,4.60329242,3.48625329,40.671247029999996,3.62146278,4.60329242
500,4,2.0,zigzag,CT,HM,clamped,,30,CT-HM,100,3.46970819,27.96374836,3.59750595,6.74654187,4.97058703,41.745294009999995,5.12908176,6.74654187
500,4,2.0,zigzag,CT,HM,clamped,,40,CT-HM,100,14.173504920000001,37.751334299999996,15.92733637,44.12193105,26.37818037,61.320465860000006,29.78874252,44.12193105
500,4,2.0,zigzag,CT,HM,clamped,,50,CT-HM,100,26.94097769,57.70092616,29.93008228,86.63945186000001,51.913125810000004,101.21964965,57.79423447,86.63945186000001
500,4,2.0,zigzag,CT,HT1,clamped,,0,CT-HT1,100,2.42318341,30.15154641,2.4420462,2.80116128,2.44232482,44.399369150000005,2.45960796,2.79833914
500,4,2.0,zigzag,CT,HT1,clamped,,5,CT-HT1,100,2.48557119,30.21458266,2.50476291,2.94286366,2.56710037,44.52544154,2.58504141,2.94286366
500,4,2.0,zigzag,CT,HT1,clamped,,10,CT-HT1,100,2.5603076399999996,30.28959162,2.57975124,3.12089746,2.71657327,44.67545954,2.73501801,3.12089746
500,4,2.0,zigzag,CT,HT1,clamped,,20,CT-HT1,100,2.77493632,30.48877735,2.7954930300000003,3.7041020600000003,3.1458309000000004,45.07383108,3.1665017,3.7041020600000003
500,4,2.0,zigzag,CT,HT1,clamped,,30,CT-HT1,100,3.30298698,30.89808006,3.33379054,5.53691616,4.20193191,45.89243642,4.2430965800000005,5.53691616
500,4,2.0,zigzag,CT,HT1,clamped,,40,CT-HT1,100,13.94247155,40.0194011,15.672165119999999,43.119164680000004,25.48090092,64.13507845,28.91984575,43.119164680000004
500,4,2.0,zigzag,CT,HT1,clamped,,50,CT-HT1,100,26.99288901,60.07739848999999,29.96365515,86.32832146000001,51.5817356,104.25107313000001,57.50282586,86.32832146000001
500,4,2.0,zigzag,CT,HT2,clamped,,0,CT-HT2,100,2.20664833,28.544426859999998,2.23796508,2.71482737,2.2285468,42.04754998000001,2.2576275,2.71157292
500,4,2.0,zigzag,CT,HT2,clamped,,5,CT-HT2,100,2.31028166,28.62247581,2.34411794,2.97277841,2.4358133900000003,42.203647950000004,2.46993332,2.97277841
500,4,2.0,zigzag,CT,HT2,clamped,,10,CT-HT2,100,2.4292587,28.714886919999998,2.46588545,3.2776387099999997,2.6737673699999998,42.388470209999994,2.71346836,3.2776387099999997
500,4,2.0,zigzag,CT,HT2,clamped,,20,CT-HT2,100,2.75459625,28.959340769999997,2.79897654,4.1609747299999995,3.3244426,42.87737793,3.37965042,4.1609747299999995
500,4,2.0,zigzag,CT,HT2,clamped,,30,CT-HT2,100,3.38685604,29.426017109999997,3.44679965,6.13300092,4.58896205,43.8107305,4.67529667,6.13300092
500,4,2.0,zigzag,CT,HT2,clamped,,40,CT-HT2,100,14.05668925,38.88133106,15.7841455,43.646173069999996,25.9286284,62.72135831,29.34998849,43.646173069999996
500,4,2.0,zigzag,CT,HT2,clamped,,50,CT-HT2,100,26.96995488,58.88709306,29.9327691,86.50306778,51.75515941,102.73288260999999,57.647235540000004,86.50306778
500,4,2.0,zigzag,LFTA,HM,clamped,,0,LFTA-HM,100,1.9493596299999998,6.944789050000001,2.27898035,5.40659554,2.13782206,6.040484269999999,2.54368045,5.40659554
500,4,2.0,zigzag,LFTA,HM,clamped,,5,LFTA-HM,100,2.23016036,8.186024680000001,2.63799357,5.48744914,2.6994234799999997,8.52295562,3.26170684,5.48744914
500,4,2.0,zigzag,LFTA,HM,clamped,,10,LFTA-HM,100,2.58893893,10.104742700000001,3.0801177699999998,5.69635908,3.4169806499999997,12.360391420000001,4.14595523,5.69635908
500,4,2.0,zigzag,LFTA,HM,clamped,,20,LFTA-HM,100,3.0008312,14.056561039999998,3.44996599,7.1918162500000005,4.24076523,20.26402814,4.8856517,7.1918162500000005
500,4,2.0,zigzag,LFTA,HM,clamped,,30,LFTA-HM,100,3.39661068,14.90423947,3.73122478,8.02925724,5.03232403,21.95938506,5.44816933,8.02925724
500,4,2.0,zigzag,LFTA,HM,clamped,,40,LFTA-HM,100,14.92775568,26.19782341,16.7018118,45.84249783,28.09461421,44.54655301,31.389343269999998,45.84249783
500,4,2.0,zigzag,LFTA,HM,clamped,,50,LFTA-HM,100,27.26787635,46.036640919999996,30.26176448,86.6497833,52.77485548,84.22418796,58.5092487,86.6497833
500,4,2.0,zigzag,LFTA,HT1,clamped,,0,LFTA-HT1,100,3.3705906399999996,30.45248464,3.4396042899999997,4.59868129,3.66094681,44.91456322,3.7336583,4.59868129
500,4,2.0,zigzag,LFTA,HT1,clamped,,5,LFTA-HT1,100,3.4747451899999997,30.57487098,3.54116987,4.82533085,3.8692558200000002,45.15933602,3.93678942,4.82533085
500,4,2.0,zigzag,LFTA,HT1,clamped,,10,LFTA-HT1,100,3.59406699,30.71930087,3.6583603799999995,5.08789141,4.10789945,45.44819571,4.1711703899999995,5.08789141
500,4,2.0,zigzag,LFTA,HT1,clamped,,20,LFTA-HT1,100,3.9073422900000003,31.106147729999996,3.96869526,5.8198825,4.73445015,46.22188936,4.7918401699999995,5.8198825
500,4,2.0,zigzag,LFTA,HT1,clamped,,30,LFTA-HT1,100,4.49792257,31.91473653,4.55771438,7.38191399,5.9156105000000005,47.83906709,5.96987846,7.38191399
500,4,2.0,zigzag,LFTA,HT1,clamped,,40,LFTA-HT1,100,13.958193340000001,40.25299861,15.58536833,43.04993261,24.836152130000002,64.51559131,28.02518632,43.04993261
500,4,2.0,zigzag,LFTA,HT1,clamped,,50,LFTA-HT1,100,27.33471978,60.319299840000006,30.14703456,82.86978948,51.58920486,104.64819362,57.148518880000005,82.86978948
500,4,2.0,zigzag,LFTA,HT2,clamped,,0,LFTA-HT2,100,2.2510937,27.28461414,2.40422313,3.30522012,2.31196521,40.1254881,2.50042497,3.3051156500000003
500,4,2.0,zigzag,LFTA,HT2,clamped,,5,LFTA-HT2,100,2.40646412,27.38398432,2.55975629,3.68845871,2.62270598,40.32422841,2.81149118,3.68845871
500,4,2.0,zigzag,LFTA,HT2,clamped,,10,LFTA-HT2,100,2.5840335700000003,27.50135587,2.7356201299999996,4.15502707,2.97784496,40.55897143,3.16321887,4.15502707
500,4,2.0,zigzag,LFTA,HT2,clamped,,20,LFTA-HT2,100,3.02769254,27.812304429999998,3.1714601399999998,5.27166338,3.86516298,41.180868600000004,4.03489884,5.27166338
500,4,2.0,zigzag,LFTA,HT2,clamped,,30,LFTA-HT2,100,3.7473832299999996,28.402063320000003,3.87320695,7.1413499,5.30454433,42.36038644999999,5.43839248,7.1413499
500,4,2.0,zigzag,LFTA,HT2,clamped,,40,LFTA-HT2,100,14.2528998,38.13798224,15.97084261,44.29212982,26.31557738,61.83222423,29.63366384,44.29212982
500,4,2.0,zigzag,LFTA,HT2,clamped,,50,LFTA-HT2,100,27.10061541,58.11229908,30.02603312,85.21091743999999,52.01100844,101.78085784000001,57.74404479,85.21091743999999
500,4,2.0,zigzag,PTA,HM,clamped,Agent,0,PTA-HM-clamped-Agent,100,1.2542070699999999,26.34204094,1.4982776100000001,2.7933795700000004,1.2888496799999998,39.01307605,1.57821772,2.7933795700000004
500,4,2.0,zigzag,PTA,HM,clamped,Agent,5,PTA-HM-clamped-Agent,100,1.32053247,26.38984537,1.57366634,3.08670813,1.42150047,39.108684939999996,1.72899518,3.08670813
500,4,2.0,zigzag,PTA,HM,clamped,Agent,10,PTA-HM-clamped-Agent,100,1.40354684,26.44673878,1.66251516,3.43120541,1.58752927,39.222471850000005,1.9066929,3.43120541
500,4,2.0,zigzag,PTA,HM,clamped,Agent,20,PTA-HM-clamped-Agent,100,1.66295686,26.59805369,1.91783817,4.34059997,2.1063492999999998,39.525101639999995,2.41733889,4.34059997
500,4,2.0,zigzag,PTA,HM,clamped,Agent,30,PTA-HM-clamped-Agent,100,2.24233282,26.99099554,2.49499338,5.92615555,3.2651012300000004,40.31098532,3.57164921,5.92615555
500,4,2.0,zigzag,PTA,HM,clamped,Agent,40,PTA-HM-clamped-Agent,100,14.161138799999998,37.29644301,15.97698323,44.96119225,27.102713119999997,60.92188025,30.53562892,44.96119225
500,4,2.0,zigzag,PTA,HM,clamped,Agent,50,PTA-HM-clamped-Agent,100,26.60592323,57.297064,29.57974037,85.26310767000001,51.992281860000006,100.92312226,57.74114319,85.26310767000001
500,4,2.0,zigzag,PTA,HM,clamped,Global,0,PTA-HM-clamped-Global,100,1.30659053,26.315891649999998,1.5280538000000001,2.78619412,1.30170513,38.98822308,1.58097782,2.78619412
500,4,2.0,zigzag,PTA,HM,clamped,Global,5,PTA-HM-clamped-Global,100,1.40624638,26.37764965,1.63151986,3.11887767,1.50101681,39.11173885,1.7879099600000001,3.11887767
500,4,2.0,zigzag,PTA,HM,clamped,Global,10,PTA-HM-clamped-Global,100,1.52872616,26.42218385,1.7565875199999998,3.50664102,1.74597637,39.20080735,2.03804536,3.50664102
500,4,2.0,zigzag,PTA,HM,clamped,Global,20,PTA-HM-clamped-Global,100,1.86138533,26.614248240000002,2.08901916,4.6106581,2.41129481,39.58493621,2.70290863,4.6106581
500,4,2.0,zigzag,PTA,HM,clamped,Global,30,PTA-HM-clamped-Global,100,2.360105,26.951587330000002,2.56839172,5.9773861,3.40873406,40.25961436,3.6616537699999996,5.9773861
