pop,n,step_ratio,pattern,family,threshold_range,threshold_mode,gain_scheme,kill_percent,config,repetitions,R,R_abs,R2_norm,R2_max_norm,post_removal_R,post_removal_R_abs,post_removal_R2_norm,post_removal_R2_max_norm,comparator_post_removal_R,comparator_post_removal_R_abs,comparator,post_removal_R_reduction_percent,post_removal_R_pta_lower,post_removal_R_abs_reduction_percent,post_removal_R_abs_pta_lower
100,4,2.5,scurve,PTA,HT2,latent,Global,5,PTA-HT2-latent-Global,100,1.02834666,11.42281612,1.15021742,3.99214968,1.66750259,22.53427538,1.86010992,3.99214968,1.64651975,23.0316714,CT,-1.2743752390458774,False,2.159617560365157,True
100,4,2.5,scurve,PTA,HT2,latent,Global,10,PTA-HT2-latent-Global,100,1.05393081,11.451041250000001,1.17861227,4.21152832,1.71867087,22.590725619999997,1.91689963,4.21152832,1.80005994,23.13611731,CT,4.521464435234302,True,2.3573172745120496,True
100,4,2.5,scurve,PTA,HT2,latent,Global,20,PTA-HT2-latent-Global,100,1.1638808299999999,11.53523704,1.2840760800000002,4.73781501,1.9385709,22.75911728,2.12782697,4.73781501,2.17544757,23.38784256,CT,10.888640722331921,True,2.6882568513407867,True
100,4,2.5,scurve,PTA,HT2,latent,Global,30,PTA-HT2-latent-Global,100,1.37889083,11.66864511,1.4845345699999999,5.4396732199999995,2.36859093,23.025933369999997,2.528744,5.4396732199999995,2.7187123000000004,23.7586976,CT,12.878205980088463,True,3.0841935965378986,True
100,4,2.5,scurve,PTA,HT2,latent,Global,40,PTA-HT2-latent-Global,100,1.77819428,11.90102742,1.87543625,6.517944760000001,3.16719776,23.49069797,3.31054744,6.517944760000001,3.55136367,24.343962110000003,CT,10.817419608282474,True,3.5050339634298933,True
100,4,2.5,scurve,PTA,HT2,latent,Global,50,PTA-HT2-latent-Global,100,7.20919748,15.50003028,8.789482920000001,29.86278858,14.02920414,30.688703789999998,17.13864088,29.86278858,13.19558994,30.90798426,CT,-6.317369695409014,False,0.7094622158320019,True
100,4,2.5,sharp,PTA,HM,clamped,Agent,0,PTA-HM-clamped-Agent,100,0.40181341000000004,1.27899087,0.45566266,1.31309114,0.399309,1.88086617,0.45077138,1.19890925,0.53369325,0.81888057,CT,25.180054272749373,True,-129.68748299889447,False
100,4,2.5,sharp,PTA,HM,clamped,Agent,5,PTA-HM-clamped-Agent,100,0.43391111000000004,1.2458649,0.49654446999999996,1.37530686,0.46350450000000004,1.81461427,0.53253504,1.32226179,0.6305879999999999,0.9605649599999999,CT,26.49646044644045,True,-88.9111455824914,False
100,4,2.5,sharp,PTA,HM,clamped,Agent,10,PTA-HM-clamped-Agent,100,0.48349218,1.25480156,0.55603096,1.46374554,0.5626665,1.8324875900000002,0.6515079199999999,1.4510877400000002,0.7469969999999999,1.04186336,CT,24.67620351888963,True,-75.88559693662708,False
100,4,2.5,sharp,PTA,HM,clamped,Agent,20,PTA-HM-clamped-Agent,100,0.60200891,1.19962397,0.71467889,1.76781164,0.7997002500000001,1.7221324000000002,0.96880384,1.76712469,1.03470225,1.2651735100000001,CT,22.712041072685395,True,-36.11827835377299,False
100,4,2.5,sharp,PTA,HM,clamped,Agent,30,PTA-HM-clamped-Agent,100,0.7478453,1.07684225,0.93248518,2.2480545000000003,1.091373,1.4765689699999998,1.40441647,2.2480545000000003,1.4147295,1.58995383,CT,22.856418841905825,True,7.1313303481271735,True
100,4,2.5,sharp,PTA,HM,clamped,Agent,40,PTA-HM-clamped-Agent,100,0.9561835000000001,1.0811520000000001,1.21615695,2.91690469,1.50804975,1.48518846,1.9717599000000001,2.91690469,1.914768,2.06498291,CT,21.241124251084198,True,28.077445444814842,True
100,4,2.5,sharp,PTA,HM,clamped,Agent,50,PTA-HM-clamped-Agent,100,1.24154118,1.25395887,1.5765809400000002,3.81276767,2.07876525,1.8308022099999999,2.69260802,3.81276767,2.63511075,2.74643549,CT,21.1127938360845,True,33.338969123210695,True
100,4,2.5,sharp,PTA,HM,clamped,Global,0,PTA-HM-clamped-Global,100,0.41537036,1.0554473500000001,0.47925214,1.24118782,0.41588925000000004,1.5348706,0.47517473000000005,1.12964544,0.53369325,0.81888057,CT,22.073353935055383,True,-87.43522025440168,False
100,4,2.5,sharp,PTA,HM,clamped,Global,5,PTA-HM-clamped-Global,100,0.45721212,1.0436547,0.52942758,1.3033399700000001,0.49957275,1.51128535,0.57552557,1.25874574,0.6305879999999999,0.9605649599999999,CT,20.77667986070143,True,-57.332966840680946,False
100,4,2.5,sharp,PTA,HM,clamped,Global,10,PTA-HM-clamped-Global,100,0.50422095,1.00798956,0.59433957,1.41242528,0.5935905,1.4399550700000001,0.70534961,1.3887666,0.7469969999999999,1.04186336,CT,20.536427857139973,True,-38.20958921139142,False
100,4,2.5,sharp,PTA,HM,clamped,Global,20,PTA-HM-clamped-Global,100,0.62051439,0.9317742,0.7617381000000001,1.73031062,0.8261775,1.2875242199999999,1.04014659,1.73031062,1.03470225,1.2651735100000001,CT,20.153116512503967,True,-1.7666122332896217,False
100,4,2.5,sharp,PTA,HM,clamped,Global,30,PTA-HM-clamped-Global,100,0.77775708,0.91566527,0.9788158,2.23443825,1.140663,1.25530649,1.47430197,2.23443825,1.4147295,1.58995383,CT,19.372360582005253,True,21.047613690769886,True
100,4,2.5,sharp,PTA,HM,clamped,Global,40,PTA-HM-clamped-Global,100,1.00547651,1.0333119499999999,1.2768144399999999,2.90259914,1.596102,1.49059988,2.07029919,2.90259914,1.914768,2.06498291,CT,16.642538417186834,True,27.81538903874028,True
100,4,2.5,sharp,PTA,HM,clamped,Global,50,PTA-HM-clamped-Global,100,1.33400612,1.31863077,1.6928676100000002,3.83702901,2.25316125,2.0612375,2.90240567,3.83702901,2.63511075,2.74643549,CT,14.494627977211216,True,24.948628594950183,True
100,4,2.5,sharp,PTA,HM,latent,Agent,0,PTA-HM-latent-Agent,100,0.30340143,1.25469575,0.36063693,1.0821774,0.30201675,1.8961198799999999,0.35452941000000004,1.03029835,0.53369325,0.81888057,CT,43.41004874991392,True,-131.55023448657474,False
100,4,2.5,sharp,PTA,HM,latent,Agent,5,PTA-HM-latent-Agent,100,0.33728715000000004,1.1989515,0.40503009999999995,1.16106347,0.36978825,1.7846312800000002,0.4433159,1.1511596099999999,0.6305879999999999,0.9605649599999999,CT,41.35818474185997,True,-85.78975439620453,False
100,4,2.5,sharp,PTA,HM,latent,Agent,10,PTA-HM-latent-Agent,100,0.38021644000000004,1.14285321,0.46392068999999997,1.2494380200000001,0.45564675,1.67243473,0.56109705,1.2461341,0.7469969999999999,1.04186336,CT,39.0028674813955,True,-60.52342314830996,False
100,4,2.5,sharp,PTA,HM,latent,Agent,20,PTA-HM-latent-Agent,100,0.495371,1.0471044600000001,0.6275577299999999,1.52030757,0.685956,1.48093724,0.8883711700000001,1.52030757,1.03470225,1.2651735100000001,CT,33.70498614456478,True,-17.054082170911087,False
100,4,2.5,sharp,PTA,HM,latent,Agent,30,PTA-HM-latent-Agent,100,0.64037712,1.00953582,0.83620328,1.9545490899999998,0.97596825,1.4057999,1.3056621999999998,1.9545490899999998,1.4147295,1.58995383,CT,31.013790975589327,True,11.582344501160758,True
100,4,2.5,sharp,PTA,HM,latent,Agent,40,PTA-HM-latent-Agent,100,0.8394908999999999,1.04558934,1.11794897,2.56724284,1.3741957500000002,1.4779069599999999,1.86915357,2.56724284,1.914768,2.06498291,CT,28.23173616855932,True,28.430063375197623,True
100,4,2.5,sharp,PTA,HM,latent,Agent,50,PTA-HM-latent-Agent,100,1.12594632,1.19904624,1.5134155100000002,3.43169082,1.9471064999999999,1.78482072,2.66008672,3.43169082,2.63511075,2.74643549,CT,26.10912084055671,True,35.01319341019731,True
100,4,2.5,sharp,PTA,HM,latent,Global,0,PTA-HM-latent-Global,100,0.37717771999999994,1.04202093,0.45494076,1.1285782,0.37413674999999996,1.52224284,0.44845343,1.05867556,0.53369325,0.81888057,CT,29.896668170339435,True,-85.89314434460205,False
100,4,2.5,sharp,PTA,HM,latent,Global,5,PTA-HM-latent-Global,100,0.41543146,0.99517307,0.50734634,1.20104579,0.45064425,1.4285471200000002,0.5532646299999999,1.17999504,0.6305879999999999,0.9605649599999999,CT,28.535866524577045,True,-48.719470258419626,False
100,4,2.5,sharp,PTA,HM,latent,Global,10,PTA-HM-latent-Global,100,0.46181114,0.95713191,0.57354155,1.29346704,0.5434035,1.3524646999999999,0.68565497,1.2895052999999999,0.7469969999999999,1.04186336,CT,27.25492873465354,True,-29.812099352452503,False
100,4,2.5,sharp,PTA,HM,latent,Global,20,PTA-HM-latent-Global,100,0.58348706,0.9019112,0.7480540000000001,1.6400183000000002,0.7867552499999999,1.2420235,1.03467985,1.6400183000000002,1.03470225,1.2651735100000001,CT,23.96312562382078,True,1.8297893385390451,True
100,4,2.5,sharp,PTA,HM,latent,Global,30,PTA-HM-latent-Global,100,0.7364063799999999,0.9176258199999999,0.9657901699999999,2.1523972000000002,1.092594,1.27345259,1.47015228,2.1523972000000002,1.4147295,1.58995383,CT,22.77011259042806,True,19.906316399137204,True
100,4,2.5,sharp,PTA,HM,latent,Global,40,PTA-HM-latent-Global,100,0.94944464,1.0076288599999998,1.2626632100000001,2.80737582,1.5186705,1.45345864,2.06389823,2.80737582,1.914768,2.06498291,CT,20.68644869770123,True,29.614011188111956,True
100,4,2.5,sharp,PTA,HM,latent,Global,50,PTA-HM-latent-Global,100,1.26049555,1.21761981,1.69292961,3.7579671,2.14077225,1.87344052,2.9244309700000004,3.7579671,2.63511075,2.74643549,CT,18.759685906939584,True,31.786472800058384,True
100,4,2.5,sharp,PTA,HT1,clamped,Agent,0,PTA-HT1-clamped-Agent,100,0.82520562,3.5173769299999997,0.88983849,2.75550857,0.8738572499999999,5.4054337,0.9361153299999999,2.70857125,1.151052,4.506560390000001,CT,24.08186163613808,True,-19.945884049275975,False
100,4,2.5,sharp,PTA,HT1,clamped,Agent,5,PTA-HT1-clamped-Agent,100,0.80198598,3.44409268,0.8655815200000001,2.7507726200000002,0.827418,5.25886529,0.8876013399999999,2.70225781,1.2178185000000001,4.58804483,CT,32.05736322777164,True,-14.621052863600713,False
100,4,2.5,sharp,PTA,HT1,clamped,Agent,10,PTA-HT1-clamped-Agent,100,0.77755659,3.3297523,0.84204853,2.7753227099999997,0.77855925,5.03018444,0.8405353200000001,2.7348130800000003,1.287255,4.67648023,CT,39.51786941981192,True,-7.563470657503446,False
100,4,2.5,sharp,PTA,HT1,clamped,Agent,20,PTA-HT1-clamped-Agent,100,0.7381751900000001,3.0935691100000002,0.81477192,2.89829765,0.6997965,4.55781811,0.78598219,2.86589831,1.4342895000000002,4.82370128,CT,51.209536150128685,True,5.512015661135628,True
100,4,2.5,sharp,PTA,HT1,clamped,Agent,30,PTA-HT1-clamped-Agent,100,0.71362918,2.79355338,0.8218365599999999,3.29083796,0.6507044999999999,3.9577866,0.8001115,3.2899614500000003,1.6293157500000002,5.04360084,CT,60.0627134427443,True,21.528552207949904,True
100,4,2.5,sharp,PTA,HT1,clamped,Agent,40,PTA-HT1-clamped-Agent,100,0.7545915999999999,2.55069738,0.89834674,3.54281742,0.73262925,3.47207465,0.9531317699999999,3.54281742,1.91013825,5.32905985,CT,61.64522384701736,True,34.84639415337022,True
100,4,2.5,sharp,PTA,HT1,clamped,Agent,50,PTA-HT1-clamped-Agent,100,0.87795946,2.43854185,1.05397273,3.77986717,0.9793649999999999,3.24776367,1.26438373,3.77986717,2.39745075,5.7830185400000005,CT,59.14973435846389,True,43.839646241217146,True
100,4,2.5,sharp,PTA,HT1,clamped,Global,0,PTA-HT1-clamped-Global,100,0.8681291600000001,2.20430641,1.00396054,3.19897958,0.93647925,3.29988297,1.07884875,3.15525558,1.151052,4.506560390000001,CT,18.64144712836605,True,26.77601797321084,True
100,4,2.5,sharp,PTA,HT1,clamped,Global,5,PTA-HT1-clamped-Global,100,0.8334747,2.07589761,0.97519244,3.22790105,0.86717025,3.04306536,1.02131244,3.17006232,1.2178185000000001,4.58804483,CT,28.793145283964737,True,33.67402733072249,True
100,4,2.5,sharp,PTA,HT1,clamped,Global,10,PTA-HT1-clamped-Global,100,0.8083309599999999,1.9642314300000001,0.96064291,3.29198258,0.81688275,2.81973304,0.9922133399999999,3.25462902,1.287255,4.67648023,CT,36.54072037008984,True,39.70394610221628,True
100,4,2.5,sharp,PTA,HT1,clamped,Global,20,PTA-HT1-clamped-Global,100,0.80698849,1.7871720400000002,0.98679301,3.4733448800000004,0.81419775,2.46561414,1.04451353,3.46841765,1.4342895000000002,4.82370128,CT,43.23337443382247,True,48.88543056712666,True
100,4,2.5,sharp,PTA,HT1,clamped,Global,30,PTA-HT1-clamped-Global,100,0.8454124799999999,1.66085363,1.0563368199999998,3.64871603,0.89104575,2.21297743,1.18360123,3.64871603,1.6293157500000002,5.04360084,CT,45.3116592041782,True,56.12306563895329,True
100,4,2.5,sharp,PTA,HT1,clamped,Global,40,PTA-HT1-clamped-Global,100,0.92517918,1.6097284099999998,1.16327077,3.78036694,1.050579,2.1107270099999997,1.39746915,3.78036694,1.91013825,5.32905985,CT,44.999844906513964,True,60.39213164400847,True
100,4,2.5,sharp,PTA,HT1,clamped,Global,50,PTA-HT1-clamped-Global,100,1.03933326,1.61635175,1.31749123,4.13033798,1.27888725,2.1239736099999997,1.7059101,4.13033798,2.39745075,5.7830185400000005,CT,46.65637031334221,True,63.272232393707675,True
100,4,2.5,sharp,PTA,HT1,latent,Agent,0,PTA-HT1-latent-Agent,100,0.7976716,2.55413152,0.89863431,2.91805086,0.8050320000000001,3.80340298,0.90279666,2.7780487099999998,1.151052,4.506560390000001,CT,30.061196192700233,True,15.602973202362891,True
100,4,2.5,sharp,PTA,HT1,latent,Agent,5,PTA-HT1-latent-Agent,100,0.7936992100000001,2.47067447,0.90153407,2.9689229999999998,0.79708725,3.63648879,0.90859607,2.87768915,1.2178185000000001,4.58804483,CT,34.5479437206776,True,20.73990284005137,True
100,4,2.5,sharp,PTA,HT1,latent,Agent,10,PTA-HT1-latent-Agent,100,0.7886542799999999,2.3767663100000003,0.9076223899999999,3.0686700200000003,0.7869974999999999,3.44867255,0.9207728199999999,3.0189973500000002,1.287255,4.67648023,CT,38.86234662129881,True,26.254952862272663,True
100,4,2.5,sharp,PTA,HT1,latent,Agent,20,PTA-HT1-latent-Agent,100,0.7948275699999999,2.18935435,0.9448756500000001,3.31651782,0.7993439999999999,3.07384845,0.9952792599999999,3.3097855800000002,1.4342895000000002,4.82370128,CT,44.2689917202908,True,36.276144156256706,True
100,4,2.5,sharp,PTA,HT1,latent,Agent,30,PTA-HT1-latent-Agent,100,0.83290518,2.0020564,1.02905968,3.5697493600000003,0.8754989999999999,2.69925265,1.1636474300000001,3.5697493600000003,1.6293157500000002,5.04360084,CT,46.26584810218647,True,46.481636124083124,True
100,4,2.5,sharp,PTA,HT1,latent,Agent,40,PTA-HT1-latent-Agent,100,0.9317679099999999,1.90698927,1.17182418,3.74986161,1.0732245,2.50911831,1.4491763700000002,3.74986161,1.91013825,5.32905985,CT,43.81430244643286,True,52.91630455229359,True
100,4,2.5,sharp,PTA,HT1,latent,Agent,50,PTA-HT1-latent-Agent,100,1.10379653,1.89261308,1.4056291300000001,4.2232413300000005,1.41728175,2.48036598,1.91678627,4.2232413300000005,2.39745075,5.7830185400000005,CT,40.88380126265368,True,57.10949285664921,True
100,4,2.5,sharp,PTA,HT1,latent,Global,0,PTA-HT1-latent-Global,100,0.75990654,1.19960435,0.9539754600000001,2.88867006,0.76517775,1.56552926,0.9650691600000001,2.7754752000000003,1.151052,4.506560390000001,CT,33.5236157879922,True,65.26110548803719,True
100,4,2.5,sharp,PTA,HT1,latent,Global,5,PTA-HT1-latent-Global,100,0.7686282799999999,1.15368419,0.9776527199999999,2.92484117,0.7826212499999999,1.47368918,1.01242386,2.857971,1.2178185000000001,4.58804483,CT,35.73580545869521,True,67.87979990160645,True
100,4,2.5,sharp,PTA,HT1,latent,Global,10,PTA-HT1-latent-Global,100,0.78647638,1.12030175,1.00773486,2.98276929,0.8183175,1.4069242199999998,1.07258812,2.96024901,1.287255,4.67648023,CT,36.429262267382924,True,69.91489002830662,True
100,4,2.5,sharp,PTA,HT1,latent,Global,20,PTA-HT1-latent-Global,100,0.8383137700000001,1.06244234,1.08944028,3.1880774400000003,0.92199225,1.29120541,1.23599897,3.18499533,1.4342895000000002,4.82370128,CT,35.71784148179291,True,73.23206112796437,True
100,4,2.5,sharp,PTA,HT1,latent,Global,30,PTA-HT1-latent-Global,100,0.9179926399999999,1.06622758,1.1957440400000001,3.4104846199999996,1.08135,1.2987758,1.4486063200000001,3.4104846199999996,1.6293157500000002,5.04360084,CT,33.631648745800206,True,74.24903672591188,True
100,4,2.5,sharp,PTA,HT1,latent,Global,40,PTA-HT1-latent-Global,100,1.02588798,1.1159961,1.3400427300000002,3.63805477,1.29714075,1.39831284,1.73720385,3.63805477,1.91013825,5.32905985,CT,32.091787073527264,True,73.76060920013873,True
100,4,2.5,sharp,PTA,HT1,latent,Global,50,PTA-HT1-latent-Global,100,1.20317488,1.22546534,1.58215768,4.13937077,1.6517145,1.61725129,2.22143374,4.13937077,2.39745075,5.7830185400000005,CT,31.10538349953591,True,72.03447855451628,True
100,4,2.5,sharp,PTA,HT2,clamped,Agent,0,PTA-HT2-clamped-Agent,100,0.48001433,2.2864511899999997,0.53881495,1.9531738200000002,0.49527225,3.46653854,0.5511263000000001,1.93238131,0.84281925,2.6891243100000004,CT,41.23624371417714,True,-28.909568334533397,False
100,4,2.5,sharp,PTA,HT2,clamped,Agent,5,PTA-HT2-clamped-Agent,100,0.47761512000000006,2.16287874,0.5423793,2.06430581,0.49047375000000004,3.21939367,0.55825497,2.06001588,0.9245789999999999,2.75945093,CT,46.95166665044306,True,-16.66790791601429,False
100,4,2.5,sharp,PTA,HT2,clamped,Agent,10,PTA-HT2-clamped-Agent,100,0.47930335999999996,2.04402767,0.55325318,2.1974626,0.49385025,2.9816915,0.58000272,2.19573117,1.02236775,2.8477413400000002,CT,51.695439336774854,True,-4.703733380504271,False
100,4,2.5,sharp,PTA,HT2,clamped,Agent,20,PTA-HT2-clamped-Agent,100,0.50792638,1.79588383,0.6111626299999999,2.51707958,0.5510962500000001,2.48540379,0.69582155,2.51707958,1.23971775,3.0359325,CT,55.54663551441447,True,18.133759890906664,True
100,4,2.5,sharp,PTA,HT2,clamped,Agent,30,PTA-HT2-clamped-Agent,100,0.59286196,1.6488386099999999,0.7308457199999999,2.79692052,0.7209675,2.1913134299999997,0.93518778,2.79692052,1.531122,3.30159718,CT,52.91247203031503,True,33.628686040978515,True
100,4,2.5,sharp,PTA,HT2,clamped,Agent,40,PTA-HT2-clamped-Agent,100,0.75167691,1.5615179399999999,0.93436571,3.12354508,1.03859775,2.01667203,1.34222766,3.12354508,1.9207665,3.66824853,CT,45.927953762208986,True,45.02357150811698,True
100,4,2.5,sharp,PTA,HT2,clamped,Agent,50,PTA-HT2-clamped-Agent,100,1.02575064,1.5419466099999999,1.2939332,3.6038989700000004,1.5867449999999999,1.9775293999999999,2.06136279,3.6038989700000004,2.495883,4.19060746,CT,36.42550552249445,True,52.81043574527497,True
100,4,2.5,sharp,PTA,HT2,clamped,Global,0,PTA-HT2-clamped-Global,100,0.57078015,1.34770545,0.68888199,2.30390434,0.5966527500000001,1.9540785299999999,0.71542042,2.28162116,0.84281925,2.6891243100000004,CT,29.207508015508655,True,27.334020121963064,True
100,4,2.5,sharp,PTA,HT2,clamped,Global,5,PTA-HT2-clamped-Global,100,0.58158544,1.2605952999999999,0.7152231299999999,2.40337068,0.6182632499999999,1.77985829,0.7681027,2.399673,0.9245789999999999,2.75945093,CT,33.13029497749787,True,35.49954918024218,True
100,4,2.5,sharp,PTA,HT2,clamped,Global,10,PTA-HT2-clamped-Global,100,0.59758069,1.1915529,0.74903903,2.54703746,0.65025375,1.64177348,0.83573443,2.5459507,1.02236775,2.8477413400000002,CT,36.39727485535415,True,42.34822324137066,True
100,4,2.5,sharp,PTA,HT2,clamped,Global,20,PTA-HT2-clamped-Global,100,0.6595974,1.08129895,0.85099989,2.8494322299999997,0.77428725,1.42126556,1.0396562,2.8494322299999997,1.23971775,3.0359325,CT,37.5432633758773,True,53.18520553404926,True
100,4,2.5,sharp,PTA,HT2,clamped,Global,30,PTA-HT2-clamped-Global,100,0.7551840900000001,1.06147174,0.98596414,3.1718312300000004,0.96546075,1.38161119,1.30958461,3.1718312300000004,1.531122,3.30159718,CT,36.944231093276706,True,58.153247816864194,True
100,4,2.5,sharp,PTA,HT2,clamped,Global,40,PTA-HT2-clamped-Global,100,0.8890624699999999,1.09400059,1.1692827,3.60327534,1.2332174999999999,1.44666886,1.67622171,3.60327534,1.9207665,3.66824853,CT,35.79555349387863,True,60.5624087853175,True
100,4,2.5,sharp,PTA,HT2,clamped,Global,50,PTA-HT2-clamped-Global,100,1.11913883,1.19442419,1.48662308,4.167213970000001,1.69337025,1.64751599,2.31090237,4.167213970000001,2.495883,4.19060746,CT,32.15346031845243,True,60.68550906459752,True
100,4,2.5,sharp,PTA,HT2,latent,Agent,0,PTA-HT2-latent-Agent,100,0.6051875,1.87165112,0.7038003,2.3588854599999998,0.61003575,2.7594532299999996,0.70382393,2.20123006,0.84281925,2.6891243100000004,CT,27.619623068647282,True,-2.6153093681265727,False
100,4,2.5,sharp,PTA,HT2,latent,Agent,5,PTA-HT2-latent-Agent,100,0.60818792,1.76989754,0.719324,2.39441579,0.6160365,2.5559460400000003,0.73487139,2.32836434,0.9245789999999999,2.75945093,CT,33.37113432167506,True,7.374832717173907,True
100,4,2.5,sharp,PTA,HT2,latent,Agent,10,PTA-HT2-latent-Agent,100,0.61958822,1.67472622,0.7467698199999999,2.49282624,0.63883725,2.36560351,0.7897629399999999,2.47863846,1.02236775,2.8477413400000002,CT,37.51394740297705,True,16.930534498614257,True
