pop,n,step_ratio,pattern,threshold_range,threshold_mode,R_agent,R_abs_agent,R_global,R_abs_global,R_log_ratio,R_abs_log_ratio
1000,12,2.5,random,HT1,latent,0.91002898,38.50324818,1.00575973,42.540772960000005,-0.10002203999779634,-0.09972037375315411
1000,12,2.5,random,HT2,clamped,0.70725233,29.20192327,0.66339236,27.60198656,0.06402089461045758,0.05634682557167189
1000,12,2.5,random,HT2,latent,0.51973929,22.1069763,0.61039754,25.92487312,-0.16078312935275013,-0.1593096315921944
1000,12,2.5,scurve,HM,clamped,0.39115167,7.25865328,0.39608172,7.20644224,-0.012525166016979127,0.0072189314846880645
1000,12,2.5,scurve,HM,latent,0.30974443,7.10474212,0.34664389,7.14558308,-0.11255046128194145,-0.005731949446306754
1000,12,2.5,scurve,HT1,clamped,0.21221913,7.1740618199999995,0.25752302,7.2080082700000006,-0.1934897412486005,-0.004720671339826929
1000,12,2.5,scurve,HT1,latent,0.47918833,7.4188965399999995,0.51541548,7.4400727600000005,-0.07287963927533854,-0.0028502965325644582
1000,12,2.5,scurve,HT2,clamped,0.14750167,7.1157565,0.18956186,7.140282630000001,-0.2508759114982352,-0.003440809045732219
1000,12,2.5,scurve,HT2,latent,0.30736112,7.2504218300000005,0.32705030999999996,7.25844212,-0.062090669325013344,-0.001105571165952512
1000,12,2.5,sharp,HM,clamped,0.27679083,0.40612585,0.2548745,0.42356049,0.08249082743529192,-0.04203325048372634
1000,12,2.5,sharp,HM,latent,0.17280768,0.53598903,0.23655927,0.46261284,-0.31401948981481637,0.14722318887047764
1000,12,2.5,sharp,HT1,clamped,0.53854007,1.1658906199999999,0.57329614,0.81168048,-0.06254050271469638,0.36213378943571867
1000,12,2.5,sharp,HT1,latent,0.52780101,1.03571231,0.43576402999999997,0.6071059799999999,0.19161845642835215,0.5341413190104382
1000,12,2.5,sharp,HT2,clamped,0.15282022,0.81843102,0.19245414,0.50652009,-0.2305956937589028,0.4798251298795087
1000,12,2.5,sharp,HT2,latent,0.28877741,0.74496803,0.25983798,0.45117122000000004,0.10559790080938648,0.5014943920186259
1000,12,2.5,zigzag,HM,clamped,0.22950682,8.12091403,0.27624078,8.0599773,-0.18534013087471088,0.007531972972128077
1000,12,2.5,zigzag,HM,latent,0.21818027,8.05548596,0.26287815999999997,8.04579625,-0.18636900719394717,0.0012035949737871253
1000,12,2.5,zigzag,HT1,clamped,0.2519437,8.177414630000001,0.29534344,8.2515807,-0.15893323271772444,-0.00902874123865605
1000,12,2.5,zigzag,HT1,latent,0.35700065000000003,8.28871234,0.40919749000000005,8.356625619999999,-0.1364602976325425,-0.008160081460348178
1000,12,2.5,zigzag,HT2,clamped,0.17077798000000002,8.16846286,0.22899795999999997,8.21323621,-0.2933487448910229,-0.005466278106440406
1000,12,2.5,zigzag,HT2,latent,0.28539495,8.249444559999999,0.32852352,8.29424235,-0.1407344231128775,-0.005415709295826496
